commission_id,order_item_id,seller_id,commission_rate,commission_amount
69376,69376,324,0.12,75.46
69377,69377,50,0.12,40.89
69378,69378,249,0.12,8.89
69379,69379,292,0.12,33.33
69380,69380,420,0.12,182.76
69381,69381,466,0.12,258.43
69382,69382,64,0.12,293.2
69383,69383,146,0.12,60.03
69384,69384,100,0.12,313.97
69385,69385,214,0.12,126.37
69386,69386,482,0.12,104.49
69387,69387,534,0.12,346.24
69388,69388,188,0.12,81.51
69389,69389,524,0.12,27.39
69390,69390,469,0.12,131.87
69391,69391,482,0.12,162.27
69392,69392,144,0.12,104.96
69393,69393,117,0.12,29.17
69394,69394,455,0.12,65.76
69395,69395,141,0.12,85.35
69396,69396,110,0.12,110.69
69397,69397,140,0.12,170.91
69398,69398,526,0.12,8.47
69399,69399,437,0.12,152.13
69400,69400,599,0.12,142.5
69401,69401,399,0.12,235.52
69402,69402,521,0.12,158.17
69403,69403,69,0.12,45.95
69404,69404,544,0.12,208.7
69405,69405,450,0.12,73.06
69406,69406,229,0.12,182.78
69407,69407,568,0.12,63.45
69408,69408,61,0.12,60.67
69409,69409,235,0.12,34.06
69410,69410,91,0.12,30.54
69411,69411,155,0.12,114.96
69412,69412,266,0.12,61.27
69413,69413,388,0.12,338.66
69414,69414,456,0.12,58.65
69415,69415,353,0.12,74.14
69416,69416,476,0.12,38.61
69417,69417,390,0.12,189.93
69418,69418,8,0.12,288.73
69419,69419,294,0.12,28.86
69420,69420,125,0.12,29.0
69421,69421,345,0.12,28.83
69422,69422,27,0.12,14.16
69423,69423,436,0.12,169.45
69424,69424,284,0.12,249.08
69425,69425,207,0.12,163.81
69426,69426,21,0.12,96.62
69427,69427,334,0.12,324.1
69428,69428,281,0.12,61.54
69429,69429,355,0.12,158.98
69430,69430,155,0.12,139.9
69431,69431,86,0.12,231.63
69432,69432,175,0.12,127.73
69433,69433,494,0.12,146.36
69434,69434,534,0.12,316.77
69435,69435,270,0.12,166.68
69436,69436,237,0.12,20.14
69437,69437,131,0.12,218.24
69438,69438,25,0.12,80.38
69439,69439,552,0.12,323.58
69440,69440,295,0.12,43.69
69441,69441,120,0.12,226.08
69442,69442,162,0.12,92.11
69443,69443,32,0.12,4.99
69444,69444,272,0.12,400.6
69445,69445,412,0.12,38.69
69446,69446,177,0.12,41.02
69447,69447,510,0.12,181.98
69448,69448,329,0.12,187.39
69449,69449,219,0.12,90.43
69450,69450,369,0.12,118.48
69451,69451,104,0.12,34.98
69452,69452,428,0.12,108.49
69453,69453,504,0.12,116.52
69454,69454,106,0.12,115.36
69455,69455,570,0.12,85.02
69456,69456,372,0.12,375.87
69457,69457,495,0.12,161.49
69458,69458,48,0.12,139.57
69459,69459,197,0.12,430.53
69460,69460,382,0.12,276.65
69461,69461,587,0.12,319.42
69462,69462,255,0.12,147.41
69463,69463,397,0.12,59.09
69464,69464,269,0.12,86.77
69465,69465,387,0.12,56.21
69466,69466,123,0.12,14.93
69467,69467,302,0.12,189.26
69468,69468,48,0.12,17.42
69469,69469,234,0.12,21.99
69470,69470,420,0.12,360.2
69471,69471,463,0.12,160.36
69472,69472,269,0.12,333.18
69473,69473,44,0.12,234.86
69474,69474,418,0.12,174.57
69475,69475,361,0.12,373.58
69476,69476,2,0.12,277.76
69477,69477,85,0.12,140.0
69478,69478,497,0.12,143.3
69479,69479,118,0.12,90.24
69480,69480,95,0.12,77.03
69481,69481,138,0.12,52.88
69482,69482,270,0.12,254.82
69483,69483,355,0.12,5.44
69484,69484,45,0.12,47.87
69485,69485,48,0.12,8.71
69486,69486,292,0.12,47.04
69487,69487,505,0.12,112.88
69488,69488,109,0.12,284.37
69489,69489,49,0.12,245.3
69490,69490,536,0.12,86.5
69491,69491,588,0.12,372.66
69492,69492,307,0.12,291.64
69493,69493,104,0.12,98.17
69494,69494,539,0.12,28.21
69495,69495,388,0.12,36.18
69496,69496,365,0.12,77.86
69497,69497,144,0.12,72.67
69498,69498,323,0.12,68.79
69499,69499,17,0.12,151.51
69500,69500,307,0.12,291.64
69501,69501,567,0.12,146.59
69502,69502,157,0.12,17.48
69503,69503,335,0.12,69.24
69504,69504,31,0.12,331.24
69505,69505,140,0.12,49.19
69506,69506,115,0.12,264.15
69507,69507,273,0.12,4.38
69508,69508,487,0.12,309.22
69509,69509,558,0.12,293.99
69510,69510,447,0.12,51.9
69511,69511,168,0.12,425.56
69512,69512,215,0.12,263.7
69513,69513,350,0.12,169.89
69514,69514,475,0.12,67.88
69515,69515,481,0.12,17.22
69516,69516,175,0.12,119.1
69517,69517,4,0.12,74.42
69518,69518,313,0.12,40.46
69519,69519,186,0.12,76.4
69520,69520,456,0.12,203.67
69521,69521,333,0.12,162.31
69522,69522,131,0.12,140.86
69523,69523,452,0.12,164.6
69524,69524,174,0.12,200.51
69525,69525,54,0.12,127.42
69526,69526,102,0.12,131.46
69527,69527,136,0.12,12.66
69528,69528,445,0.12,87.51
69529,69529,407,0.12,428.43
69530,69530,260,0.12,1.72
69531,69531,472,0.12,190.5
69532,69532,374,0.12,164.6
69533,69533,517,0.12,7.55
69534,69534,507,0.12,71.83
69535,69535,464,0.12,238.55
69536,69536,312,0.12,299.93
69537,69537,276,0.12,209.54
69538,69538,471,0.12,178.47
69539,69539,368,0.12,61.24
69540,69540,256,0.12,21.84
69541,69541,308,0.12,307.76
69542,69542,80,0.12,88.51
69543,69543,427,0.12,207.07
69544,69544,114,0.12,74.22
69545,69545,442,0.12,80.08
69546,69546,169,0.12,232.2
69547,69547,194,0.12,139.09
69548,69548,545,0.12,269.5
69549,69549,28,0.12,249.71
69550,69550,522,0.12,96.66
69551,69551,550,0.12,42.15
69552,69552,489,0.12,130.51
69553,69553,402,0.12,90.23
69554,69554,257,0.12,65.55
69555,69555,99,0.12,114.3
69556,69556,288,0.12,24.05
69557,69557,346,0.12,112.05
69558,69558,243,0.12,58.06
69559,69559,395,0.12,274.32
69560,69560,58,0.12,138.61
69561,69561,546,0.12,18.86
69562,69562,249,0.12,35.64
69563,69563,480,0.12,108.74
69564,69564,518,0.12,349.68
69565,69565,298,0.12,18.66
69566,69566,410,0.12,12.36
69567,69567,488,0.12,147.41
69568,69568,422,0.12,127.99
69569,69569,464,0.12,13.82
69570,69570,283,0.12,191.11
69571,69571,573,0.12,10.39
69572,69572,42,0.12,146.78
69573,69573,139,0.12,34.26
69574,69574,64,0.12,66.77
69575,69575,186,0.12,341.68
69576,69576,339,0.12,105.89
69577,69577,85,0.12,140.0
69578,69578,7,0.12,30.71
69579,69579,592,0.12,153.81
69580,69580,317,0.12,171.45
69581,69581,466,0.12,17.74
69582,69582,307,0.12,20.23
69583,69583,437,0.12,131.6
69584,69584,231,0.12,58.87
69585,69585,385,0.12,248.5
69586,69586,574,0.12,160.7
69587,69587,558,0.12,178.71
69588,69588,559,0.12,106.76
69589,69589,392,0.12,320.08
69590,69590,414,0.12,40.37
69591,69591,185,0.12,44.52
69592,69592,248,0.12,194.56
69593,69593,384,0.12,139.18
69594,69594,458,0.12,56.49
69595,69595,50,0.12,117.38
69596,69596,330,0.12,97.96
69597,69597,246,0.12,291.1
69598,69598,221,0.12,90.69
69599,69599,591,0.12,64.79
69600,69600,252,0.12,37.39
69601,69601,100,0.12,86.39
69602,69602,88,0.12,34.04
69603,69603,334,0.12,106.86
69604,69604,558,0.12,81.62
69605,69605,394,0.12,191.77
69606,69606,74,0.12,277.49
69607,69607,385,0.12,117.67
69608,69608,477,0.12,212.3
69609,69609,321,0.12,153.01
69610,69610,234,0.12,18.92
69611,69611,174,0.12,31.99
69612,69612,130,0.12,47.28
69613,69613,214,0.12,184.46
69614,69614,486,0.12,9.66
69615,69615,496,0.12,350.69
69616,69616,375,0.12,25.99
69617,69617,54,0.12,52.99
69618,69618,430,0.12,82.92
69619,69619,261,0.12,247.34
69620,69620,278,0.12,312.07
69621,69621,265,0.12,193.51
69622,69622,340,0.12,12.38
69623,69623,82,0.12,295.75
69624,69624,482,0.12,72.48
69625,69625,369,0.12,59.24
69626,69626,343,0.12,37.21
69627,69627,518,0.12,284.94
69628,69628,46,0.12,10.4
69629,69629,208,0.12,61.53
69630,69630,569,0.12,160.08
69631,69631,216,0.12,39.23
69632,69632,413,0.12,373.15
69633,69633,370,0.12,166.28
69634,69634,93,0.12,80.65
69635,69635,247,0.12,42.83
69636,69636,384,0.12,126.14
69637,69637,64,0.12,37.62
69638,69638,269,0.12,41.58
69639,69639,486,0.12,329.22
69640,69640,225,0.12,27.12
69641,69641,286,0.12,243.09
69642,69642,87,0.12,7.02
69643,69643,401,0.12,174.01
69644,69644,543,0.12,91.15
69645,69645,340,0.12,191.62
69646,69646,595,0.12,20.63
69647,69647,547,0.12,177.84
69648,69648,73,0.12,13.83
69649,69649,170,0.12,300.96
69650,69650,58,0.12,120.97
69651,69651,244,0.12,74.3
69652,69652,117,0.12,31.39
69653,69653,549,0.12,250.1
69654,69654,160,0.12,281.67
69655,69655,333,0.12,248.08
69656,69656,488,0.12,68.91
69657,69657,357,0.12,61.16
69658,69658,478,0.12,200.88
69659,69659,163,0.12,98.88
69660,69660,349,0.12,231.87
69661,69661,142,0.12,257.55
69662,69662,282,0.12,139.9
69663,69663,329,0.12,374.77
69664,69664,481,0.12,103.62
69665,69665,206,0.12,76.91
69666,69666,17,0.12,79.73
69667,69667,250,0.12,107.59
69668,69668,191,0.12,155.26
69669,69669,22,0.12,325.59
69670,69670,252,0.12,19.29
69671,69671,24,0.12,210.27
69672,69672,435,0.12,75.74
69673,69673,326,0.12,219.64
69674,69674,330,0.12,97.96
69675,69675,467,0.12,37.36
69676,69676,8,0.12,202.24
69677,69677,404,0.12,95.9
69678,69678,191,0.12,186.61
69679,69679,352,0.12,291.79
69680,69680,203,0.12,141.59
69681,69681,92,0.12,28.18
69682,69682,119,0.12,174.57
69683,69683,405,0.12,123.95
69684,69684,510,0.12,2.85
69685,69685,198,0.12,16.38
69686,69686,11,0.12,146.43
69687,69687,575,0.12,65.58
69688,69688,598,0.12,13.48
69689,69689,444,0.12,308.01
69690,69690,532,0.12,191.75
69691,69691,391,0.12,77.15
69692,69692,451,0.12,28.23
69693,69693,114,0.12,74.22
69694,69694,317,0.12,78.69
69695,69695,151,0.12,50.83
69696,69696,231,0.12,155.37
69697,69697,234,0.12,294.23
69698,69698,517,0.12,2.03
69699,69699,528,0.12,267.85
69700,69700,282,0.12,71.82
69701,69701,123,0.12,87.68
69702,69702,119,0.12,91.25
69703,69703,206,0.12,94.84
69704,69704,297,0.12,90.33
69705,69705,386,0.12,180.84
69706,69706,297,0.12,284.5
69707,69707,196,0.12,372.59
69708,69708,528,0.12,123.61
69709,69709,564,0.12,30.78
69710,69710,527,0.12,29.44
69711,69711,430,0.12,216.11
69712,69712,567,0.12,64.43
69713,69713,65,0.12,82.61
69714,69714,497,0.12,286.61
69715,69715,408,0.12,142.78
69716,69716,468,0.12,393.41
69717,69717,44,0.12,297.84
69718,69718,12,0.12,63.75
69719,69719,53,0.12,32.86
69720,69720,383,0.12,36.7
69721,69721,96,0.12,150.07
69722,69722,186,0.12,30.11
69723,69723,98,0.12,302.53
69724,69724,282,0.12,104.03
69725,69725,456,0.12,187.74
69726,69726,521,0.12,4.7
69727,69727,571,0.12,49.77
69728,69728,202,0.12,50.21
69729,69729,561,0.12,40.53
69730,69730,347,0.12,76.03
69731,69731,516,0.12,25.98
69732,69732,567,0.12,24.67
69733,69733,523,0.12,90.04
69734,69734,530,0.12,37.82
69735,69735,345,0.12,214.8
69736,69736,415,0.12,131.43
69737,69737,434,0.12,48.6
69738,69738,505,0.12,14.14
69739,69739,483,0.12,124.93
69740,69740,238,0.12,130.25
69741,69741,328,0.12,148.01
69742,69742,95,0.12,58.24
69743,69743,265,0.12,55.23
69744,69744,484,0.12,68.69
69745,69745,549,0.12,48.38
69746,69746,37,0.12,123.88
69747,69747,145,0.12,372.0
69748,69748,542,0.12,68.41
69749,69749,361,0.12,30.96
69750,69750,11,0.12,146.39
69751,69751,258,0.12,194.76
69752,69752,178,0.12,181.39
69753,69753,504,0.12,75.41
69754,69754,579,0.12,80.46
69755,69755,505,0.12,64.81
69756,69756,171,0.12,71.51
69757,69757,497,0.12,93.25
69758,69758,590,0.12,63.97
69759,69759,511,0.12,15.36
69760,69760,46,0.12,118.95
69761,69761,5,0.12,250.67
69762,69762,222,0.12,178.2
69763,69763,198,0.12,78.62
69764,69764,54,0.12,60.92
69765,69765,364,0.12,49.88
69766,69766,576,0.12,191.25
69767,69767,512,0.12,28.59
69768,69768,555,0.12,419.56
69769,69769,439,0.12,176.64
69770,69770,583,0.12,79.44
69771,69771,399,0.12,266.82
69772,69772,321,0.12,13.65
69773,69773,130,0.12,298.51
69774,69774,248,0.12,315.45
69775,69775,289,0.12,429.97
69776,69776,39,0.12,69.03
69777,69777,528,0.12,15.43
69778,69778,217,0.12,56.88
69779,69779,476,0.12,3.89
69780,69780,29,0.12,260.41
69781,69781,313,0.12,97.6
69782,69782,107,0.12,103.28
69783,69783,560,0.12,36.42
69784,69784,316,0.12,155.88
69785,69785,514,0.12,230.35
69786,69786,254,0.12,142.14
69787,69787,530,0.12,69.77
69788,69788,311,0.12,206.02
69789,69789,351,0.12,121.05
69790,69790,491,0.12,351.26
69791,69791,333,0.12,82.84
69792,69792,527,0.12,10.04
69793,69793,253,0.12,89.4
69794,69794,521,0.12,6.31
69795,69795,45,0.12,179.48
69796,69796,343,0.12,96.9
69797,69797,299,0.12,91.91
69798,69798,439,0.12,51.98
69799,69799,255,0.12,245.23
69800,69800,418,0.12,124.31
69801,69801,569,0.12,37.08
69802,69802,182,0.12,180.94
69803,69803,95,0.12,29.12
69804,69804,384,0.12,75.52
69805,69805,318,0.12,37.34
69806,69806,197,0.12,37.89
69807,69807,253,0.12,33.85
69808,69808,170,0.12,3.89
69809,69809,409,0.12,150.09
69810,69810,250,0.12,40.95
69811,69811,208,0.12,47.72
69812,69812,438,0.12,105.12
69813,69813,350,0.12,28.48
69814,69814,396,0.12,83.14
69815,69815,1,0.12,62.97
69816,69816,552,0.12,88.82
69817,69817,78,0.12,86.87
69818,69818,215,0.12,203.55
69819,69819,112,0.12,123.1
69820,69820,366,0.12,170.86
69821,69821,532,0.12,12.07
69822,69822,162,0.12,145.27
69823,69823,470,0.12,38.43
69824,69824,560,0.12,37.43
69825,69825,89,0.12,274.53
69826,69826,43,0.12,24.44
69827,69827,287,0.12,102.29
69828,69828,164,0.12,66.75
69829,69829,406,0.12,60.2
69830,69830,65,0.12,167.36
69831,69831,247,0.12,92.51
69832,69832,74,0.12,128.57
69833,69833,405,0.12,219.92
69834,69834,149,0.12,305.6
69835,69835,384,0.12,69.59
69836,69836,597,0.12,104.31
69837,69837,323,0.12,140.39
69838,69838,306,0.12,61.04
69839,69839,445,0.12,183.71
69840,69840,486,0.12,24.58
69841,69841,416,0.12,288.41
69842,69842,591,0.12,78.99
69843,69843,490,0.12,98.24
69844,69844,129,0.12,292.73
69845,69845,231,0.12,284.49
69846,69846,13,0.12,229.99
69847,69847,544,0.12,105.73
69848,69848,235,0.12,128.54
69849,69849,313,0.12,154.37
69850,69850,220,0.12,406.14
69851,69851,51,0.12,175.52
69852,69852,486,0.12,141.32
69853,69853,55,0.12,193.55
69854,69854,29,0.12,275.58
69855,69855,500,0.12,162.74
69856,69856,422,0.12,6.8
69857,69857,323,0.12,23.17
69858,69858,526,0.12,318.21
69859,69859,413,0.12,62.43
69860,69860,474,0.12,14.73
69861,69861,329,0.12,46.92
69862,69862,384,0.12,51.39
69863,69863,319,0.12,283.03
69864,69864,558,0.12,168.74
69865,69865,328,0.12,148.01
69866,69866,261,0.12,126.91
69867,69867,245,0.12,1.43
69868,69868,213,0.12,41.92
69869,69869,413,0.12,93.29
69870,69870,568,0.12,15.87
69871,69871,89,0.12,86.11
69872,69872,262,0.12,2.92
69873,69873,311,0.12,377.54
69874,69874,388,0.12,146.52
69875,69875,45,0.12,237.07
69876,69876,116,0.12,144.24
69877,69877,503,0.12,246.16
69878,69878,372,0.12,104.31
69879,69879,330,0.12,261.48
69880,69880,64,0.12,69.81
69881,69881,8,0.12,296.96
69882,69882,597,0.12,99.92
69883,69883,387,0.12,268.19
69884,69884,381,0.12,215.27
69885,69885,158,0.12,33.09
69886,69886,249,0.12,94.32
69887,69887,112,0.12,284.33
69888,69888,451,0.12,300.87
69889,69889,203,0.12,41.55
69890,69890,546,0.12,263.02
69891,69891,24,0.12,47.1
69892,69892,154,0.12,27.18
69893,69893,55,0.12,103.16
69894,69894,509,0.12,78.24
69895,69895,353,0.12,171.54
69896,69896,239,0.12,53.69
69897,69897,21,0.12,37.46
69898,69898,426,0.12,220.38
69899,69899,390,0.12,68.93
69900,69900,558,0.12,89.35
69901,69901,418,0.12,62.16
69902,69902,429,0.12,26.92
69903,69903,293,0.12,161.96
69904,69904,501,0.12,181.92
69905,69905,110,0.12,36.9
69906,69906,489,0.12,62.32
69907,69907,119,0.12,273.76
69908,69908,257,0.12,220.06
69909,69909,276,0.12,12.38
69910,69910,282,0.12,33.35
69911,69911,557,0.12,38.53
69912,69912,432,0.12,207.12
69913,69913,133,0.12,137.87
69914,69914,582,0.12,1.51
69915,69915,461,0.12,36.79
69916,69916,131,0.12,274.67
69917,69917,242,0.12,33.72
69918,69918,433,0.12,142.77
69919,69919,71,0.12,125.64
69920,69920,203,0.12,142.46
69921,69921,391,0.12,63.32
69922,69922,181,0.12,172.9
69923,69923,417,0.12,135.44
69924,69924,435,0.12,71.01
69925,69925,443,0.12,346.2
69926,69926,339,0.12,142.33
69927,69927,299,0.12,13.41
69928,69928,575,0.12,171.77
69929,69929,418,0.12,58.54
69930,69930,58,0.12,64.47
69931,69931,452,0.12,76.5
69932,69932,459,0.12,109.42
69933,69933,92,0.12,325.73
69934,69934,575,0.12,249.78
69935,69935,83,0.12,39.9
69936,69936,41,0.12,175.73
69937,69937,11,0.12,20.45
69938,69938,392,0.12,100.35
69939,69939,17,0.12,289.2
69940,69940,300,0.12,65.7
69941,69941,452,0.12,61.09
69942,69942,168,0.12,103.16
69943,69943,225,0.12,139.7
69944,69944,498,0.12,66.57
69945,69945,363,0.12,178.65
69946,69946,164,0.12,179.89
69947,69947,248,0.12,114.27
69948,69948,414,0.12,299.71
69949,69949,561,0.12,54.03
69950,69950,337,0.12,133.25
69951,69951,194,0.12,237.63
69952,69952,588,0.12,176.98
69953,69953,163,0.12,324.2
69954,69954,320,0.12,34.64
69955,69955,232,0.12,181.11
69956,69956,595,0.12,86.37
69957,69957,464,0.12,142.53
69958,69958,562,0.12,84.72
69959,69959,300,0.12,160.78
69960,69960,399,0.12,235.34
69961,69961,530,0.12,25.43
69962,69962,105,0.12,299.72
69963,69963,23,0.12,2.67
69964,69964,300,0.12,159.71
69965,69965,516,0.12,222.56
69966,69966,306,0.12,38.06
69967,69967,118,0.12,98.84
69968,69968,483,0.12,63.76
69969,69969,357,0.12,42.63
69970,69970,374,0.12,232.8
69971,69971,83,0.12,290.64
69972,69972,439,0.12,40.76
69973,69973,365,0.12,5.74
69974,69974,118,0.12,72.53
69975,69975,69,0.12,24.95
69976,69976,490,0.12,21.48
69977,69977,594,0.12,10.29
69978,69978,349,0.12,212.16
69979,69979,65,0.12,224.46
69980,69980,207,0.12,70.47
69981,69981,506,0.12,192.66
69982,69982,434,0.12,115.07
69983,69983,427,0.12,231.72
69984,69984,443,0.12,101.47
69985,69985,78,0.12,163.28
69986,69986,382,0.12,107.6
69987,69987,540,0.12,195.63
69988,69988,53,0.12,200.26
69989,69989,261,0.12,203.36
69990,69990,16,0.12,50.61
69991,69991,385,0.12,88.43
69992,69992,275,0.12,220.02
69993,69993,129,0.12,285.79
69994,69994,388,0.12,18.01
69995,69995,132,0.12,186.81
69996,69996,565,0.12,127.17
69997,69997,123,0.12,65.79
69998,69998,511,0.12,278.87
69999,69999,132,0.12,90.99
70000,70000,103,0.12,87.9
70001,70001,478,0.12,33.78
70002,70002,466,0.12,12.45
70003,70003,417,0.12,15.93
70004,70004,130,0.12,46.56
70005,70005,570,0.12,114.82
70006,70006,98,0.12,415.13
70007,70007,391,0.12,53.68
70008,70008,480,0.12,201.78
70009,70009,554,0.12,16.79
70010,70010,339,0.12,144.03
70011,70011,580,0.12,103.14
70012,70012,132,0.12,45.5
70013,70013,144,0.12,85.16
70014,70014,350,0.12,57.63
70015,70015,587,0.12,319.78
70016,70016,192,0.12,138.4
70017,70017,561,0.12,3.46
70018,70018,362,0.12,49.9
70019,70019,128,0.12,118.3
70020,70020,113,0.12,37.65
70021,70021,206,0.12,238.94
70022,70022,163,0.12,16.78
70023,70023,325,0.12,256.17
70024,70024,151,0.12,94.78
70025,70025,124,0.12,58.55
70026,70026,341,0.12,197.96
70027,70027,428,0.12,80.96
70028,70028,417,0.12,179.59
70029,70029,270,0.12,76.5
70030,70030,374,0.12,12.24
70031,70031,561,0.12,230.41
70032,70032,30,0.12,191.6
70033,70033,410,0.12,24.72
70034,70034,464,0.12,170.85
70035,70035,119,0.12,35.01
70036,70036,55,0.12,35.53
70037,70037,597,0.12,199.85
70038,70038,589,0.12,279.84
70039,70039,272,0.12,24.47
70040,70040,334,0.12,69.57
70041,70041,576,0.12,156.73
70042,70042,491,0.12,36.45
70043,70043,156,0.12,277.07
70044,70044,401,0.12,203.35
70045,70045,475,0.12,94.81
70046,70046,393,0.12,23.57
70047,70047,531,0.12,93.65
70048,70048,114,0.12,191.0
70049,70049,493,0.12,52.6
70050,70050,408,0.12,12.13
70051,70051,198,0.12,40.57
70052,70052,62,0.12,317.42
70053,70053,354,0.12,48.05
70054,70054,493,0.12,26.08
70055,70055,225,0.12,76.62
70056,70056,119,0.12,39.18
70057,70057,248,0.12,102.61
70058,70058,371,0.12,82.77
70059,70059,345,0.12,81.73
70060,70060,418,0.12,35.26
70061,70061,405,0.12,323.27
70062,70062,271,0.12,29.9
70063,70063,458,0.12,167.88
70064,70064,478,0.12,269.38
70065,70065,276,0.12,130.72
70066,70066,266,0.12,87.47
70067,70067,194,0.12,114.27
70068,70068,224,0.12,353.8
70069,70069,371,0.12,331.08
70070,70070,119,0.12,41.49
70071,70071,407,0.12,72.42
70072,70072,32,0.12,42.25
70073,70073,191,0.12,112.08
70074,70074,354,0.12,8.33
70075,70075,373,0.12,133.15
70076,70076,386,0.12,214.76
70077,70077,236,0.12,54.36
70078,70078,155,0.12,118.56
70079,70079,59,0.12,3.69
70080,70080,515,0.12,202.68
70081,70081,385,0.12,35.68
70082,70082,332,0.12,173.73
70083,70083,59,0.12,75.86
70084,70084,374,0.12,64.79
70085,70085,329,0.12,177.67
70086,70086,533,0.12,30.56
70087,70087,536,0.12,89.69
70088,70088,474,0.12,92.83
70089,70089,499,0.12,102.27
70090,70090,309,0.12,41.2
70091,70091,179,0.12,156.7
70092,70092,370,0.12,87.47
70093,70093,74,0.12,13.96
70094,70094,193,0.12,102.12
70095,70095,388,0.12,73.09
70096,70096,313,0.12,40.06
70097,70097,252,0.12,359.23
70098,70098,244,0.12,94.96
70099,70099,9,0.12,420.97
70100,70100,188,0.12,196.55
70101,70101,107,0.12,1.66
70102,70102,74,0.12,240.44
70103,70103,136,0.12,133.82
70104,70104,214,0.12,96.45
70105,70105,61,0.12,57.72
70106,70106,119,0.12,163.37
70107,70107,349,0.12,147.24
70108,70108,304,0.12,113.51
70109,70109,539,0.12,15.59
70110,70110,113,0.12,114.83
70111,70111,416,0.12,186.02
70112,70112,460,0.12,66.69
70113,70113,512,0.12,69.53
70114,70114,272,0.12,24.47
70115,70115,123,0.12,104.05
70116,70116,111,0.12,124.38
70117,70117,390,0.12,200.22
70118,70118,157,0.12,61.54
70119,70119,220,0.12,62.89
70120,70120,563,0.12,91.13
70121,70121,390,0.12,206.78
70122,70122,50,0.12,50.73
70123,70123,389,0.12,168.84
70124,70124,149,0.12,17.27
70125,70125,410,0.12,38.16
70126,70126,393,0.12,124.85
70127,70127,223,0.12,14.51
70128,70128,514,0.12,99.79
70129,70129,384,0.12,313.36
70130,70130,318,0.12,243.35
70131,70131,26,0.12,364.54
70132,70132,419,0.12,88.38
70133,70133,393,0.12,314.85
70134,70134,525,0.12,300.0
70135,70135,105,0.12,100.21
70136,70136,191,0.12,18.24
70137,70137,133,0.12,292.24
70138,70138,354,0.12,193.04
70139,70139,296,0.12,209.44
70140,70140,105,0.12,18.15
70141,70141,56,0.12,135.15
70142,70142,135,0.12,24.33
70143,70143,84,0.12,4.29
70144,70144,287,0.12,33.36
70145,70145,25,0.12,139.29
70146,70146,199,0.12,40.12
70147,70147,330,0.12,96.86
70148,70148,349,0.12,95.14
70149,70149,300,0.12,183.87
70150,70150,597,0.12,19.44
70151,70151,129,0.12,193.04
70152,70152,337,0.12,22.05
70153,70153,262,0.12,190.35
70154,70154,565,0.12,267.64
70155,70155,126,0.12,125.61
70156,70156,261,0.12,334.26
70157,70157,261,0.12,329.79
70158,70158,189,0.12,14.53
70159,70159,528,0.12,53.34
70160,70160,381,0.12,79.19
70161,70161,389,0.12,7.95
70162,70162,170,0.12,62.45
70163,70163,549,0.12,21.22
70164,70164,350,0.12,180.84
70165,70165,322,0.12,309.52
70166,70166,241,0.12,168.49
70167,70167,388,0.12,109.81
70168,70168,425,0.12,185.86
70169,70169,57,0.12,314.09
70170,70170,548,0.12,8.54
70171,70171,388,0.12,21.41
70172,70172,473,0.12,61.36
70173,70173,285,0.12,149.55
70174,70174,173,0.12,8.83
70175,70175,25,0.12,175.5
70176,70176,337,0.12,131.52
70177,70177,481,0.12,35.28
70178,70178,387,0.12,415.18
70179,70179,451,0.12,120.11
70180,70180,387,0.12,28.1
70181,70181,380,0.12,83.9
70182,70182,415,0.12,28.89
70183,70183,101,0.12,158.17
70184,70184,365,0.12,239.34
70185,70185,380,0.12,62.55
70186,70186,238,0.12,134.37
70187,70187,328,0.12,116.85
70188,70188,431,0.12,22.54
70189,70189,232,0.12,146.64
70190,70190,583,0.12,83.14
70191,70191,260,0.12,68.64
70192,70192,373,0.12,71.58
70193,70193,344,0.12,230.5
70194,70194,125,0.12,197.09
70195,70195,274,0.12,99.82
70196,70196,8,0.12,86.33
70197,70197,391,0.12,46.2
70198,70198,198,0.12,14.46
70199,70199,519,0.12,165.22
70200,70200,434,0.12,29.86
70201,70201,242,0.12,26.98
70202,70202,191,0.12,44.02
70203,70203,427,0.12,53.97
70204,70204,533,0.12,206.48
70205,70205,401,0.12,52.52
70206,70206,180,0.12,65.64
70207,70207,111,0.12,140.95
70208,70208,294,0.12,186.67
70209,70209,175,0.12,204.51
70210,70210,236,0.12,78.07
70211,70211,34,0.12,131.99
70212,70212,163,0.12,288.69
70213,70213,9,0.12,62.85
70214,70214,520,0.12,11.18
70215,70215,538,0.12,134.16
70216,70216,192,0.12,216.22
70217,70217,49,0.12,80.3
70218,70218,231,0.12,100.44
70219,70219,489,0.12,303.47
70220,70220,145,0.12,34.72
70221,70221,245,0.12,164.07
70222,70222,567,0.12,39.65
70223,70223,422,0.12,258.68
70224,70224,363,0.12,161.37
70225,70225,582,0.12,152.72
70226,70226,241,0.12,3.74
70227,70227,395,0.12,82.58
70228,70228,46,0.12,106.55
70229,70229,433,0.12,104.44
70230,70230,585,0.12,96.2
70231,70231,152,0.12,92.68
70232,70232,441,0.12,21.66
70233,70233,4,0.12,53.87
70234,70234,398,0.12,132.78
70235,70235,217,0.12,81.92
70236,70236,30,0.12,75.55
70237,70237,429,0.12,402.13
70238,70238,301,0.12,46.85
70239,70239,257,0.12,35.6
70240,70240,413,0.12,58.1
70241,70241,410,0.12,223.54
70242,70242,172,0.12,299.14
70243,70243,32,0.12,248.17
70244,70244,482,0.12,104.49
70245,70245,258,0.12,70.06
70246,70246,136,0.12,58.23
70247,70247,404,0.12,171.4
70248,70248,61,0.12,385.7
