order_item_id,order_id,product_id,seller_id,quantity,unit_price,line_total
72594,36307,7699,483,4,88.76,355.04
72595,36308,10977,288,4,603.42,2413.68
72596,36308,6488,384,4,478.61,1914.44
72597,36308,2616,70,1,816.67,816.67
72598,36309,292,281,1,836.53,836.53
72599,36310,1124,546,3,589.97,1769.91
72600,36310,11713,68,3,248.43,745.29
72601,36311,11102,193,1,279.5,279.5
72602,36311,60,335,2,675.06,1350.12
72603,36312,5096,11,4,154.2,616.8
72604,36312,6844,88,2,283.64,567.28
72605,36312,1384,364,1,885.29,885.29
72606,36313,11960,469,3,366.3,1098.9
72607,36314,6374,96,1,647.78,647.78
72608,36314,9554,211,1,278.65,278.65
72609,36314,3398,192,4,809.14,3236.56
72610,36315,463,558,1,572.0,572.0
72611,36315,8979,52,3,716.83,2150.49
72612,36316,5208,135,2,213.14,426.28
72613,36316,4444,21,2,732.08,1464.16
72614,36316,2375,581,3,621.37,1864.11
72615,36317,1008,326,3,484.38,1453.14
72616,36318,8739,97,3,462.21,1386.63
72617,36318,3453,409,1,347.86,347.86
72618,36319,4642,464,1,433.0,433.0
72619,36319,9733,589,4,705.0,2820.0
72620,36320,5337,26,4,829.6,3318.4
72621,36321,6804,489,4,185.15,740.6
72622,36321,9014,261,4,374.47,1497.88
72623,36321,8757,19,2,380.36,760.72
72624,36322,9594,173,2,36.79,73.58
72625,36322,7958,57,1,881.2,881.2
72626,36322,401,50,2,88.41,176.82
72627,36323,10917,520,4,150.79,603.16
72628,36324,13,338,2,275.92,551.84
72629,36324,2479,95,4,16.66,66.64
72630,36324,4473,363,3,610.53,1831.59
72631,36325,11237,463,2,174.19,348.38
72632,36325,10961,185,3,132.13,396.39
72633,36326,4325,168,1,147.49,147.49
72634,36326,7122,168,3,202.11,606.33
72635,36327,2847,288,1,354.79,354.79
72636,36327,3892,219,1,870.1,870.1
72637,36327,11440,554,1,199.11,199.11
72638,36328,8675,594,2,372.31,744.62
72639,36328,5627,452,4,40.21,160.84
72640,36329,11107,280,2,181.33,362.66
72641,36330,2844,270,3,894.21,2682.63
72642,36330,4100,593,3,640.78,1922.34
72643,36331,3175,176,4,88.69,354.76
72644,36332,4684,255,2,387.08,774.16
72645,36332,967,154,4,306.71,1226.84
72646,36333,7747,39,4,170.01,680.04
72647,36333,1601,576,3,635.49,1906.47
72648,36334,5811,409,2,418.17,836.34
72649,36335,386,178,2,148.5,297.0
72650,36336,3826,141,1,177.82,177.82
72651,36337,8989,398,2,669.88,1339.76
72652,36338,5317,469,3,596.94,1790.82
72653,36339,4254,32,3,352.1,1056.3
72654,36340,1654,92,2,233.15,466.3
72655,36340,4759,83,3,495.11,1485.33
72656,36340,9384,547,1,475.74,475.74
72657,36341,10758,345,4,309.1,1236.4
72658,36341,2299,325,2,159.04,318.08
72659,36342,11554,70,3,119.01,357.03
72660,36343,6855,203,2,180.96,361.92
72661,36343,11252,293,4,194.62,778.48
72662,36343,7848,238,4,419.64,1678.56
72663,36344,11304,192,3,786.98,2360.94
72664,36344,2692,116,4,830.75,3323.0
72665,36345,40,134,4,189.07,756.28
72666,36345,7341,515,1,828.77,828.77
72667,36345,5346,233,2,213.79,427.58
72668,36346,495,581,1,547.95,547.95
72669,36346,6435,562,4,6.39,25.56
72670,36347,5228,153,2,748.79,1497.58
72671,36347,10247,207,3,639.52,1918.56
72672,36347,9917,197,2,896.94,1793.88
72673,36348,6212,97,1,78.38,78.38
72674,36348,3804,136,2,448.96,897.92
72675,36349,4441,194,2,546.22,1092.44
72676,36349,2644,353,1,714.77,714.77
72677,36350,2512,509,1,5.04,5.04
72678,36351,6022,399,1,741.17,741.17
72679,36351,5103,126,3,799.49,2398.47
72680,36352,1866,112,1,279.16,279.16
72681,36352,1104,571,4,736.48,2945.92
72682,36353,7053,17,4,702.34,2809.36
72683,36354,9278,255,4,861.82,3447.28
72684,36354,10094,400,2,861.4,1722.8
72685,36355,3911,172,2,744.95,1489.9
72686,36356,2273,568,3,94.83,284.49
72687,36357,7597,508,3,99.69,299.07
72688,36357,2658,87,4,463.36,1853.44
72689,36358,1141,364,3,851.42,2554.26
72690,36358,7194,314,4,247.44,989.76
72691,36358,7302,211,3,612.44,1837.32
72692,36359,11605,306,2,351.54,703.08
72693,36359,3622,262,4,679.73,2718.92
72694,36360,2671,246,3,283.46,850.38
72695,36360,10279,401,3,97.0,291.0
72696,36361,5098,455,2,685.31,1370.62
72697,36362,11978,132,3,186.01,558.03
72698,36362,2205,254,1,516.07,516.07
72699,36363,5305,297,4,872.09,3488.36
72700,36363,7192,200,2,416.13,832.26
72701,36363,676,343,3,689.43,2068.29
72702,36364,4587,117,3,581.23,1743.69
72703,36365,7207,476,2,729.51,1459.02
72704,36365,8001,529,3,115.63,346.89
72705,36366,10206,270,3,564.34,1693.02
72706,36366,8798,381,2,410.96,821.92
72707,36367,2365,67,3,466.62,1399.86
72708,36367,6938,587,2,485.86,971.72
72709,36368,10185,484,4,200.23,800.92
72710,36368,9975,427,1,563.53,563.53
72711,36369,11799,149,3,412.9,1238.7
72712,36369,8780,456,1,404.22,404.22
72713,36370,4493,395,4,897.92,3591.68
72714,36370,1699,500,1,688.45,688.45
72715,36371,3581,184,4,557.14,2228.56
72716,36371,3316,480,1,685.6,685.6
72717,36372,2315,57,4,146.72,586.88
72718,36373,1902,436,4,551.79,2207.16
72719,36374,317,576,1,354.26,354.26
72720,36374,10981,550,4,703.03,2812.12
72721,36375,357,155,3,388.61,1165.83
72722,36375,10175,416,2,265.59,531.18
72723,36376,10103,292,3,738.41,2215.23
72724,36377,554,285,4,151.95,607.8
72725,36377,1357,384,1,279.66,279.66
72726,36378,7553,78,2,754.58,1509.16
72727,36378,7716,352,2,607.89,1215.78
72728,36378,7729,79,3,138.07,414.21
72729,36379,8992,385,3,99.11,297.33
72730,36379,3899,515,3,29.13,87.39
72731,36380,2857,178,2,579.36,1158.72
72732,36381,10556,585,4,567.51,2270.04
72733,36381,6674,454,1,615.37,615.37
72734,36382,10659,457,1,102.14,102.14
72735,36382,11002,248,4,855.06,3420.24
72736,36383,11288,143,2,295.98,591.96
72737,36383,3091,92,4,747.0,2988.0
72738,36383,11308,191,2,538.28,1076.56
72739,36384,2596,189,1,59.72,59.72
72740,36385,5399,586,2,209.15,418.3
72741,36385,6509,286,3,516.73,1550.19
72742,36386,878,484,2,275.78,551.56
72743,36387,8656,260,4,17.12,68.48
72744,36387,10320,122,4,667.67,2670.68
72745,36388,6062,425,3,878.81,2636.43
72746,36389,3634,427,3,70.03,210.09
72747,36389,8128,85,4,256.1,1024.4
72748,36390,5959,303,1,760.5,760.5
72749,36390,8683,40,2,90.99,181.98
72750,36390,3340,68,3,26.1,78.3
72751,36391,4901,42,1,802.02,802.02
72752,36391,6064,380,2,389.24,778.48
72753,36391,11200,452,2,497.64,995.28
72754,36392,2765,338,3,248.09,744.27
72755,36392,8926,327,3,494.66,1483.98
72756,36392,9880,587,1,546.52,546.52
72757,36393,8444,486,3,434.0,1302.0
72758,36393,2047,516,4,72.17,288.68
72759,36393,11886,276,3,210.18,630.54
72760,36394,8257,261,4,817.83,3271.32
72761,36395,8873,552,4,167.73,670.92
72762,36395,3928,231,1,307.79,307.79
72763,36396,8658,143,3,541.9,1625.7
72764,36396,2902,510,2,290.41,580.82
72765,36396,2765,338,4,248.09,992.36
72766,36397,2473,324,1,610.26,610.26
72767,36398,7488,425,4,853.47,3413.88
72768,36398,4059,297,3,790.29,2370.87
72769,36399,6606,423,1,142.67,142.67
72770,36399,4692,441,3,532.18,1596.54
72771,36400,2938,527,4,183.24,732.96
72772,36400,10908,107,4,126.52,506.08
72773,36401,10099,428,4,875.27,3501.08
72774,36401,6999,399,1,388.04,388.04
72775,36401,3399,583,2,496.88,993.76
72776,36402,8946,452,3,351.94,1055.82
72777,36402,1014,230,1,550.68,550.68
72778,36403,8225,540,2,885.6,1771.2
72779,36403,4267,130,1,405.33,405.33
72780,36403,10414,167,2,577.25,1154.5
72781,36404,9088,107,2,339.29,678.58
72782,36405,5629,470,4,703.96,2815.84
72783,36405,781,238,4,254.36,1017.44
72784,36406,5478,21,3,818.08,2454.24
72785,36407,8951,95,2,76.01,152.02
72786,36407,158,33,2,450.63,901.26
72787,36407,2638,37,4,191.02,764.08
72788,36408,1911,86,2,474.93,949.86
72789,36409,2644,353,4,714.77,2859.08
72790,36410,3999,235,2,5.7,11.4
72791,36410,1302,57,4,748.97,2995.88
72792,36410,776,147,1,733.51,733.51
72793,36411,5189,585,2,561.66,1123.32
72794,36412,10000,464,3,189.49,568.47
72795,36412,11753,408,1,682.15,682.15
72796,36412,6310,170,2,225.06,450.12
72797,36413,1116,526,4,767.07,3068.28
72798,36413,8198,90,3,150.28,450.84
72799,36413,10249,390,2,837.13,1674.26
72800,36414,9246,136,4,589.21,2356.84
72801,36415,1632,292,3,220.4,661.2
72802,36415,5449,279,4,132.39,529.56
72803,36415,9719,351,3,211.14,633.42
72804,36416,7862,224,1,316.69,316.69
72805,36417,9059,473,2,151.32,302.64
72806,36418,6653,203,1,315.11,315.11
72807,36418,10186,361,3,572.88,1718.64
72808,36418,1280,383,1,155.81,155.81
72809,36419,10562,22,2,133.8,267.6
72810,36419,8645,541,4,25.69,102.76
72811,36420,8189,455,1,831.15,831.15
72812,36420,716,548,2,384.32,768.64
72813,36420,11822,280,4,836.95,3347.8
72814,36421,10439,522,2,268.49,536.98
72815,36422,7525,553,3,151.94,455.82
72816,36422,5137,159,4,652.81,2611.24
72817,36423,6198,359,4,328.47,1313.88
72818,36424,6623,249,3,146.49,439.47
72819,36424,441,351,2,270.72,541.44
72820,36424,10123,422,2,855.77,1711.54
72821,36425,5923,181,4,371.8,1487.2
72822,36426,1156,488,1,885.11,885.11
72823,36427,134,175,3,340.3,1020.9
72824,36427,5365,235,3,290.88,872.64
72825,36427,8155,431,3,381.36,1144.08
72826,36428,7141,573,4,654.83,2619.32
72827,36428,7311,465,2,53.8,107.6
72828,36428,10869,513,4,635.55,2542.2
72829,36429,7204,331,3,588.36,1765.08
72830,36429,3158,487,4,671.24,2684.96
72831,36429,451,224,3,881.22,2643.66
72832,36430,6261,31,2,97.5,195.0
72833,36430,3199,439,4,791.52,3166.08
72834,36430,2830,588,4,200.46,801.84
72835,36431,6552,495,4,761.29,3045.16
72836,36432,1163,290,1,555.43,555.43
72837,36432,9635,282,1,663.04,663.04
72838,36433,563,283,3,548.66,1645.98
72839,36433,2475,414,2,168.22,336.44
72840,36433,4440,353,1,895.93,895.93
72841,36434,10935,514,3,27.93,83.79
72842,36434,2128,590,1,245.97,245.97
72843,36435,4241,74,1,128.55,128.55
72844,36435,11133,218,4,496.38,1985.52
72845,36436,4712,552,2,784.8,1569.6
72846,36437,1451,524,1,90.54,90.54
72847,36438,2808,227,1,639.58,639.58
72848,36439,4537,464,4,359.95,1439.8
72849,36439,3668,324,3,367.2,1101.6
72850,36440,5314,540,3,66.93,200.79
72851,36440,8148,18,1,749.25,749.25
72852,36440,282,135,4,862.11,3448.44
72853,36441,2228,198,1,552.8,552.8
72854,36442,5329,28,2,544.28,1088.56
72855,36442,3359,38,1,62.86,62.86
72856,36442,2081,550,1,168.23,168.23
72857,36443,8678,400,3,746.01,2238.03
72858,36443,2283,579,1,167.63,167.63
72859,36444,10417,272,3,738.99,2216.97
72860,36444,1632,292,2,220.4,440.8
72861,36445,11428,115,4,740.84,2963.36
72862,36446,4828,51,2,185.1,370.2
72863,36447,1463,432,4,334.92,1339.68
72864,36448,6354,109,2,386.59,773.18
72865,36449,3698,456,1,488.72,488.72
72866,36449,4474,308,2,25.72,51.44
72867,36449,11780,254,3,189.75,569.25
72868,36450,11940,224,1,444.01,444.01
72869,36451,5227,99,3,49.79,149.37
72870,36451,3242,520,2,828.97,1657.94
72871,36451,4706,419,3,771.89,2315.67
72872,36452,4245,465,3,306.29,918.87
72873,36453,3152,68,2,55.64,111.28
72874,36453,761,429,2,690.12,1380.24
72875,36454,9799,591,2,316.0,632.0
72876,36454,10270,398,2,693.79,1387.58
72877,36454,3835,411,3,423.44,1270.32
72878,36455,8657,453,1,268.39,268.39
72879,36455,4970,8,3,248.52,745.56
72880,36455,10954,490,4,223.92,895.68
72881,36456,2531,263,1,632.08,632.08
72882,36456,5151,461,2,684.94,1369.88
72883,36456,4951,501,2,729.36,1458.72
72884,36457,7553,78,4,754.58,3018.32
72885,36457,4068,560,3,593.25,1779.75
72886,36457,2384,382,4,54.94,219.76
72887,36458,6436,80,3,742.0,2226.0
72888,36459,7494,50,4,105.68,422.72
72889,36460,3113,389,1,225.25,225.25
72890,36461,5911,152,4,390.18,1560.72
72891,36461,6785,217,1,237.02,237.02
72892,36461,4143,522,3,860.36,2581.08
72893,36462,7467,18,1,195.13,195.13
72894,36462,8573,168,1,286.68,286.68
72895,36463,3489,41,1,371.86,371.86
72896,36463,8222,557,2,763.8,1527.6
72897,36464,11282,583,1,225.84,225.84
72898,36464,11435,193,4,785.21,3140.84
72899,36465,2847,288,4,354.79,1419.16
72900,36466,6895,590,2,709.96,1419.92
72901,36466,7991,132,1,100.54,100.54
72902,36467,9865,397,2,238.08,476.16
72903,36467,1121,22,1,519.38,519.38
72904,36467,686,566,4,51.66,206.64
72905,36468,5229,571,1,486.45,486.45
72906,36468,9968,49,4,778.52,3114.08
72907,36469,7973,455,2,130.73,261.46
72908,36469,8912,288,3,370.01,1110.03
72909,36469,8064,497,3,388.56,1165.68
72910,36470,3790,276,1,311.17,311.17
72911,36471,5112,308,4,387.25,1549.0
72912,36471,4698,106,1,356.0,356.0
72913,36472,277,405,2,670.8,1341.6
72914,36472,4985,171,4,780.72,3122.88
72915,36472,2483,276,3,558.65,1675.95
72916,36473,766,301,1,306.43,306.43
72917,36473,6598,383,2,428.72,857.44
72918,36474,417,303,3,65.99,197.97
72919,36474,5619,180,3,78.3,234.9
72920,36475,4636,139,2,253.41,506.82
72921,36475,11797,214,2,142.3,284.6
72922,36476,8689,512,2,862.66,1725.32
72923,36476,908,475,1,109.04,109.04
72924,36476,11211,7,1,168.02,168.02
72925,36477,4884,447,4,798.6,3194.4
72926,36477,6948,264,2,54.76,109.52
72927,36478,11569,580,4,500.27,2001.08
72928,36478,11966,378,4,57.25,229.0
72929,36479,6894,28,2,703.47,1406.94
72930,36479,5807,510,3,455.92,1367.76
72931,36480,9757,334,3,109.83,329.49
72932,36481,11299,510,3,23.73,71.19
72933,36481,6889,383,4,708.79,2835.16
72934,36482,7172,187,4,244.65,978.6
72935,36482,7043,584,1,358.66,358.66
72936,36482,3376,487,1,51.64,51.64
72937,36483,3302,64,4,185.46,741.84
72938,36483,9690,490,2,313.97,627.94
72939,36484,6060,159,2,406.81,813.62
72940,36485,26,551,3,296.83,890.49
72941,36486,10091,62,1,661.29,661.29
72942,36486,7867,181,4,621.26,2485.04
72943,36486,116,395,4,511.21,2044.84
72944,36487,9396,451,2,583.24,1166.48
72945,36488,11496,460,4,144.95,579.8
72946,36488,5256,439,2,683.78,1367.56
72947,36489,3237,385,2,548.44,1096.88
72948,36490,11809,114,3,777.21,2331.63
72949,36491,8545,447,4,374.94,1499.76
72950,36492,8282,576,2,398.44,796.88
72951,36492,4260,481,4,237.85,951.4
72952,36493,10906,481,1,768.92,768.92
72953,36494,9516,52,3,845.17,2535.51
72954,36495,2525,183,3,420.11,1260.33
72955,36495,6278,541,2,193.27,386.54
72956,36496,5979,1,2,477.31,954.62
72957,36497,8490,416,2,703.5,1407.0
72958,36497,9465,9,2,523.74,1047.48
72959,36497,597,223,3,743.79,2231.37
72960,36498,7052,159,4,533.34,2133.36
72961,36499,11297,472,3,187.9,563.7
72962,36500,10389,501,4,379.0,1516.0
72963,36500,5682,461,1,831.79,831.79
72964,36501,3697,568,2,617.61,1235.22
72965,36502,7125,506,1,28.77,28.77
72966,36502,7222,449,1,318.24,318.24
72967,36502,9667,354,3,460.34,1381.02
72968,36503,6383,223,4,392.91,1571.64
72969,36504,10055,190,3,257.38,772.14
72970,36505,1399,182,2,63.13,126.26
72971,36505,11519,335,3,82.39,247.17
72972,36506,338,289,3,282.58,847.74
72973,36506,7934,499,2,216.43,432.86
72974,36506,6224,199,2,167.17,334.34
72975,36507,870,157,4,658.93,2635.72
72976,36508,2022,200,1,802.02,802.02
72977,36508,1672,136,4,776.2,3104.8
72978,36509,6121,288,3,32.71,98.13
72979,36510,10928,559,4,453.13,1812.52
72980,36510,5407,520,3,785.53,2356.59
72981,36510,6869,277,3,597.6,1792.8
72982,36511,3954,378,3,636.16,1908.48
72983,36511,10727,443,3,806.17,2418.51
72984,36511,4655,281,2,553.35,1106.7
72985,36512,5566,214,4,281.85,1127.4
72986,36512,4574,391,1,447.33,447.33
72987,36512,3911,172,4,744.95,2979.8
72988,36513,4337,8,3,824.9,2474.7
72989,36513,3002,400,3,612.54,1837.62
72990,36513,11707,141,4,75.69,302.76
72991,36514,6254,222,3,657.8,1973.4
72992,36514,10401,509,4,652.0,2608.0
72993,36514,10874,231,1,647.38,647.38
72994,36515,5598,556,2,14.45,28.9
72995,36515,4827,505,2,685.25,1370.5
72996,36516,7966,195,3,767.48,2302.44
72997,36516,11474,18,2,354.41,708.82
72998,36516,4127,421,3,598.79,1796.37
72999,36517,5701,226,4,608.68,2434.72
73000,36517,1817,284,1,758.1,758.1
73001,36517,9319,47,3,363.34,1090.02
73002,36518,1820,103,2,366.26,732.52
73003,36519,9099,538,4,665.89,2663.56
73004,36519,1234,360,4,726.27,2905.08
73005,36519,7114,48,2,217.48,434.96
73006,36520,11464,167,3,269.28,807.84
73007,36520,5692,411,4,212.31,849.24
73008,36520,2201,251,2,521.95,1043.9
73009,36521,8030,304,3,580.32,1740.96
73010,36521,11598,479,4,598.36,2393.44
73011,36521,8619,478,3,93.84,281.52
73012,36522,86,516,2,635.63,1271.26
73013,36523,1957,192,3,176.54,529.62
73014,36523,1928,553,1,262.02,262.02
73015,36524,8358,510,3,68.67,206.01
73016,36525,9953,142,4,21.57,86.28
73017,36525,11003,509,1,126.54,126.54
73018,36525,8246,404,1,720.15,720.15
73019,36526,11873,107,4,99.68,398.72
73020,36527,1056,409,1,93.45,93.45
73021,36527,3489,41,1,371.86,371.86
73022,36527,10234,202,3,613.47,1840.41
73023,36528,374,302,2,134.0,268.0
73024,36529,11845,461,1,289.72,289.72
73025,36530,1080,544,4,97.1,388.4
73026,36531,7707,70,4,878.51,3514.04
73027,36531,6394,475,2,505.12,1010.24
73028,36532,4205,538,1,207.58,207.58
73029,36532,10699,567,4,884.99,3539.96
73030,36533,408,81,3,565.22,1695.66
73031,36534,5807,510,4,455.92,1823.68
73032,36534,776,147,3,733.51,2200.53
73033,36534,749,452,4,245.91,983.64
73034,36535,940,355,1,359.4,359.4
73035,36535,4368,467,3,502.88,1508.64
73036,36536,3639,410,1,465.71,465.71
73037,36536,3007,20,3,110.88,332.64
73038,36537,11162,161,4,327.82,1311.28
73039,36537,5164,172,1,346.83,346.83
73040,36537,2446,247,3,538.19,1614.57
73041,36538,6672,529,1,400.0,400.0
73042,36538,2696,598,3,226.78,680.34
73043,36539,4809,370,2,496.37,992.74
73044,36540,1121,22,1,519.38,519.38
73045,36540,4054,164,3,790.94,2372.82
73046,36541,9332,188,2,310.77,621.54
73047,36542,8817,123,1,592.93,592.93
73048,36543,295,345,4,433.87,1735.48
73049,36544,305,394,1,799.03,799.03
73050,36544,8449,361,4,146.35,585.4
73051,36544,9179,463,3,415.05,1245.15
73052,36545,10680,179,1,343.61,343.61
73053,36545,10201,220,1,678.03,678.03
73054,36545,10516,488,3,504.49,1513.47
73055,36546,3902,324,1,249.09,249.09
73056,36546,5666,555,4,417.61,1670.44
73057,36547,5682,461,1,831.79,831.79
73058,36547,2230,512,3,549.77,1649.31
73059,36547,6478,324,1,639.25,639.25
73060,36548,8231,160,3,856.28,2568.84
73061,36548,2581,179,1,326.45,326.45
73062,36549,9291,561,1,620.71,620.71
73063,36550,4354,537,4,214.89,859.56
73064,36550,9360,5,3,287.65,862.95
73065,36551,5121,135,1,422.48,422.48
73066,36552,7785,34,1,815.04,815.04
73067,36552,2535,219,3,772.42,2317.26
73068,36553,9210,306,2,506.03,1012.06
73069,36553,131,316,2,888.38,1776.76
73070,36554,8101,105,4,290.4,1161.6
73071,36554,5268,387,2,355.59,711.18
73072,36554,6141,192,3,866.14,2598.42
73073,36555,2170,332,3,435.06,1305.18
73074,36556,1987,407,2,432.22,864.44
73075,36556,9866,31,4,445.87,1783.48
73076,36556,9313,162,4,290.84,1163.36
73077,36557,6413,528,1,445.28,445.28
73078,36557,2541,575,2,551.63,1103.26
73079,36558,1865,582,2,6.3,12.6
73080,36558,6008,240,2,399.22,798.44
73081,36559,3551,451,1,193.83,193.83
73082,36559,10620,109,1,789.91,789.91
73083,36559,6708,546,1,204.76,204.76
73084,36560,263,298,1,437.39,437.39
73085,36561,8660,129,4,813.14,3252.56
73086,36562,7570,445,2,89.38,178.76
73087,36562,4609,595,4,528.79,2115.16
73088,36562,9346,169,1,233.78,233.78
73089,36563,4806,329,3,39.89,119.67
73090,36563,11371,421,3,452.88,1358.64
73091,36564,176,533,3,543.44,1630.32
73092,36564,1314,46,3,131.78,395.34
73093,36564,125,83,3,819.39,2458.17
73094,36565,5236,550,4,148.47,593.88
73095,36566,5385,415,4,119.42,477.68
73096,36566,11395,309,3,214.48,643.44
73097,36566,3520,274,3,692.87,2078.61
73098,36567,10330,321,3,835.79,2507.37
73099,36567,2221,207,2,253.92,507.84
73100,36568,11293,181,3,603.77,1811.31
73101,36568,8090,302,1,618.96,618.96
73102,36568,6766,501,1,226.81,226.81
73103,36569,7105,8,1,10.09,10.09
73104,36569,5081,430,1,172.74,172.74
73105,36570,8968,360,3,220.66,661.98
73106,36570,8281,255,1,15.67,15.67
73107,36571,9170,4,1,310.08,310.08
73108,36572,1350,421,1,792.42,792.42
73109,36572,4784,376,1,457.4,457.4
73110,36573,5276,103,3,547.03,1641.09
73111,36573,3258,180,4,885.32,3541.28
73112,36574,7819,430,4,600.31,2401.24
73113,36575,4672,525,4,173.09,692.36
73114,36576,2505,413,3,394.98,1184.94
73115,36577,1568,340,3,103.15,309.45
73116,36578,4542,46,3,800.35,2401.05
73117,36579,6605,596,4,524.53,2098.12
73118,36580,11428,115,3,740.84,2222.52
73119,36580,2762,179,2,565.45,1130.9
73120,36581,5649,54,1,594.87,594.87
73121,36582,5518,215,4,552.04,2208.16
73122,36582,6148,381,3,676.3,2028.9
73123,36582,3952,403,1,697.74,697.74
73124,36583,10746,181,1,707.53,707.53
73125,36583,10246,331,1,868.9,868.9
73126,36584,6966,314,1,426.11,426.11
73127,36585,7475,334,3,204.09,612.27
73128,36585,11149,340,2,48.02,96.04
73129,36586,6128,83,1,102.59,102.59
73130,36586,3328,600,2,711.45,1422.9
73131,36586,2826,110,3,702.0,2106.0
73132,36587,8389,509,1,835.86,835.86
73133,36587,6087,226,1,558.31,558.31
73134,36588,1392,390,2,37.19,74.38
73135,36588,3508,307,4,845.12,3380.48
73136,36588,10806,201,1,395.17,395.17
73137,36589,7396,49,4,726.57,2906.28
73138,36590,10023,62,2,73.92,147.84
73139,36591,10413,428,2,687.9,1375.8
73140,36591,6336,465,1,97.46,97.46
73141,36591,9366,435,1,478.45,478.45
73142,36592,8132,182,1,842.48,842.48
73143,36593,550,541,1,773.31,773.31
73144,36593,6142,269,3,360.05,1080.15
73145,36594,5355,466,4,865.56,3462.24
73146,36594,1200,537,2,695.62,1391.24
73147,36594,4356,166,1,742.58,742.58
73148,36595,6233,5,4,869.93,3479.72
73149,36595,4075,568,3,641.85,1925.55
73150,36596,5381,527,1,129.68,129.68
73151,36596,3130,422,4,718.56,2874.24
73152,36596,4760,515,2,675.23,1350.46
73153,36597,1093,205,1,197.4,197.4
73154,36597,1226,470,3,891.91,2675.73
73155,36597,8457,552,2,827.78,1655.56
73156,36598,6056,44,2,785.01,1570.02
73157,36599,1638,498,1,90.63,90.63
73158,36599,1628,43,4,67.89,271.56
73159,36600,3919,101,3,691.47,2074.41
73160,36600,5454,395,3,504.54,1513.62
73161,36600,10051,141,2,338.72,677.44
73162,36601,289,204,4,637.27,2549.08
73163,36601,3688,402,2,332.33,664.66
73164,36601,3422,560,2,274.7,549.4
73165,36602,6184,211,2,766.18,1532.36
73166,36602,7556,62,2,780.33,1560.66
73167,36602,2515,217,3,126.72,380.16
73168,36603,2048,343,2,872.69,1745.38
73169,36603,5350,250,4,6.12,24.48
73170,36603,4585,234,1,657.39,657.39
73171,36604,4458,222,3,880.87,2642.61
73172,36605,2165,122,2,732.1,1464.2
73173,36605,7359,230,2,316.01,632.02
73174,36606,1862,589,4,832.36,3329.44
73175,36606,2095,89,2,612.47,1224.94
73176,36606,5433,114,2,799.73,1599.46
73177,36607,9342,392,3,666.83,2000.49
73178,36608,10453,140,2,541.14,1082.28
73179,36608,6953,511,2,337.51,675.02
73180,36608,2729,233,3,556.26,1668.78
73181,36609,7568,25,1,223.27,223.27
73182,36609,5226,46,3,825.22,2475.66
73183,36609,4367,268,2,424.5,849.0
73184,36610,1148,430,2,161.29,322.58
73185,36610,10726,488,3,252.3,756.9
73186,36611,8300,330,2,726.34,1452.68
73187,36611,2494,243,3,24.93,74.79
73188,36611,9712,10,2,83.9,167.8
73189,36612,4935,270,4,598.57,2394.28
73190,36612,3250,164,4,89.75,359.0
73191,36612,4425,325,3,832.22,2496.66
73192,36613,11798,414,3,92.99,278.97
73193,36613,11028,235,2,479.67,959.34
73194,36613,8183,119,3,735.02,2205.06
73195,36614,6449,245,2,143.71,287.42
73196,36614,11421,559,2,329.89,659.78
73197,36614,4489,312,2,746.76,1493.52
73198,36615,9950,52,3,543.83,1631.49
73199,36615,11763,387,1,234.2,234.2
73200,36616,6897,398,2,22.64,45.28
73201,36616,383,541,2,854.14,1708.28
73202,36617,5092,34,3,347.36,1042.08
73203,36617,9877,491,1,352.69,352.69
73204,36617,6387,305,4,857.56,3430.24
73205,36618,6623,249,2,146.49,292.98
73206,36618,4279,249,2,403.0,806.0
73207,36618,6216,600,3,16.42,49.26
73208,36619,8956,44,2,876.34,1752.68
73209,36620,1442,125,4,120.83,483.32
73210,36620,6120,112,4,733.87,2935.48
73211,36620,5937,352,4,584.32,2337.28
73212,36621,1985,73,4,115.23,460.92
73213,36621,11146,188,4,190.01,760.04
73214,36621,98,72,3,51.63,154.89
73215,36622,6851,584,2,696.31,1392.62
73216,36622,109,390,1,278.72,278.72
73217,36622,911,472,2,790.08,1580.16
73218,36623,6937,190,1,444.45,444.45
73219,36623,11127,274,4,568.2,2272.8
73220,36624,829,21,1,669.66,669.66
73221,36625,3620,385,1,123.99,123.99
73222,36625,10654,41,3,882.75,2648.25
73223,36625,1187,232,3,837.92,2513.76
73224,36626,4443,14,2,857.23,1714.46
73225,36626,102,181,1,227.82,227.82
73226,36627,5393,125,2,349.03,698.06
73227,36627,1671,404,3,154.46,463.38
73228,36628,3684,393,3,874.57,2623.71
73229,36628,3042,365,2,273.74,547.48
73230,36628,664,349,2,615.7,1231.4
73231,36629,6649,59,2,11.11,22.22
73232,36629,11285,429,2,816.71,1633.42
73233,36630,3879,233,1,509.34,509.34
73234,36630,10970,548,2,808.93,1617.86
73235,36631,3770,406,4,859.58,3438.32
73236,36631,2213,249,1,138.56,138.56
73237,36632,5117,85,3,799.26,2397.78
73238,36632,11087,439,3,500.18,1500.54
73239,36632,11411,58,1,336.04,336.04
73240,36633,5680,531,4,780.41,3121.64
73241,36633,2192,105,2,52.51,105.02
73242,36634,3623,451,3,333.65,1000.95
73243,36634,6462,183,1,629.54,629.54
73244,36635,9076,448,4,507.57,2030.28
73245,36636,11906,313,4,112.38,449.52
73246,36637,1563,29,4,458.12,1832.48
73247,36637,10464,276,1,624.97,624.97
