review_id,product_id,customer_id,rating,review_text,review_date
14570,9606,2561,3,Works exactly as described.,2025-05-19
14571,58,2543,1,Customer service was helpful.,2025-09-29
14572,10574,6160,1,Works exactly as described.,2023-07-10
14573,6522,3416,3,Would buy again.,2023-01-27
14574,1691,1286,5,"Average product, does the job.",2025-06-05
14575,11243,75,2,Item arrived damaged.,2026-05-27
14576,9158,2702,2,Item arrived damaged.,2025-10-19
14577,6659,112,5,Customer service was helpful.,2025-03-09
14578,10676,3663,1,Exceeded my expectations!,2026-05-09
14579,3374,2839,4,Excellent value for money.,2024-08-02
14580,11146,3938,3,"Not what I expected, quite disappointed.",2024-01-21
14581,6034,3186,2,Excellent value for money.,2026-01-18
14582,6169,7166,2,Would buy again.,2023-12-15
14583,3967,5163,5,Item arrived damaged.,2025-12-12
14584,10257,1414,1,Excellent value for money.,2026-04-12
14585,495,6455,4,Great quality for the price.,2025-06-06
14586,4626,6306,4,Fast shipping and good packaging.,2024-08-08
14587,3050,3155,3,Works exactly as described.,2024-05-05
14588,9372,1187,4,"Average product, does the job.",2026-03-22
14589,6551,7971,5,Fast shipping and good packaging.,2023-06-22
14590,4027,3638,1,Excellent value for money.,2025-05-14
14591,5259,7720,4,"Not what I expected, quite disappointed.",2024-02-26
14592,340,4787,1,Exceeded my expectations!,2025-07-25
14593,8128,5217,4,Fast shipping and good packaging.,2023-05-03
14594,8119,3142,2,Great quality for the price.,2026-03-28
14595,9985,3803,3,Item arrived damaged.,2024-07-18
14596,5591,3568,2,Would buy again.,2025-07-20
14597,8865,7246,3,"Average product, does the job.",2023-01-29
14598,4878,2220,3,Works exactly as described.,2024-03-15
14599,2688,5055,3,Great quality for the price.,2024-02-07
14600,6758,4407,2,Item arrived damaged.,2023-09-08
14601,5481,1998,2,Excellent value for money.,2023-04-05
14602,10801,3602,2,Works exactly as described.,2023-05-24
14603,9411,416,2,Would buy again.,2023-10-15
14604,1413,7287,4,"Not what I expected, quite disappointed.",2025-04-21
14605,2550,2211,5,Exceeded my expectations!,2025-10-26
14606,4026,7706,3,"Average product, does the job.",2024-12-05
14607,7156,3774,2,Excellent value for money.,2024-08-10
14608,7936,6922,2,Excellent value for money.,2024-10-28
14609,9504,3240,5,Customer service was helpful.,2025-02-23
14610,8385,5217,4,Customer service was helpful.,2024-12-12
14611,1235,3191,1,Customer service was helpful.,2026-06-26
14612,10807,6926,3,Fast shipping and good packaging.,2023-12-22
14613,3806,6338,4,Item arrived damaged.,2024-09-24
14614,6627,6555,2,Exceeded my expectations!,2025-09-17
14615,1537,4224,3,Works exactly as described.,2025-10-06
14616,340,3714,5,Exceeded my expectations!,2023-05-24
14617,3114,4867,2,Would buy again.,2024-02-05
14618,3496,1885,3,"Average product, does the job.",2026-06-12
14619,2792,1289,1,"Average product, does the job.",2026-03-08
14620,7660,2371,5,Works exactly as described.,2024-01-03
14621,926,7411,5,Excellent value for money.,2023-02-01
14622,2725,4893,3,Fast shipping and good packaging.,2025-12-29
14623,5285,4889,4,Customer service was helpful.,2025-11-01
14624,7489,5321,1,Great quality for the price.,2025-12-14
14625,511,4198,1,"Not what I expected, quite disappointed.",2024-04-07
14626,4939,1865,5,Works exactly as described.,2024-01-25
14627,9944,2998,2,Fast shipping and good packaging.,2026-05-14
14628,9208,5546,4,"Average product, does the job.",2025-10-18
14629,2193,1734,2,Fast shipping and good packaging.,2025-04-05
14630,10798,1429,5,Customer service was helpful.,2026-01-24
14631,1952,7513,1,Exceeded my expectations!,2024-01-07
14632,8406,4908,5,Would buy again.,2025-02-13
14633,5658,4285,1,"Not what I expected, quite disappointed.",2025-01-08
14634,6140,228,1,Would buy again.,2025-12-30
14635,3145,1368,5,Works exactly as described.,2025-01-09
14636,9302,3602,5,Item arrived damaged.,2023-03-05
14637,5606,7588,1,Fast shipping and good packaging.,2025-06-29
14638,6511,3935,3,"Not what I expected, quite disappointed.",2025-07-07
14639,3392,4716,4,"Not what I expected, quite disappointed.",2023-04-07
14640,8598,7817,4,Works exactly as described.,2024-04-04
14641,11463,2099,2,"Not what I expected, quite disappointed.",2026-03-13
14642,1728,6777,2,Fast shipping and good packaging.,2023-02-17
14643,7508,6279,4,Excellent value for money.,2024-03-03
14644,9391,3950,1,Would buy again.,2023-03-31
14645,2450,5626,5,"Not what I expected, quite disappointed.",2023-03-27
14646,6627,465,1,Excellent value for money.,2024-01-24
14647,9012,4834,1,Customer service was helpful.,2025-08-26
14648,4440,2698,1,Would buy again.,2023-04-14
14649,2188,7748,2,"Not what I expected, quite disappointed.",2024-11-07
14650,6483,6759,3,Works exactly as described.,2024-03-29
14651,8910,5469,3,Item arrived damaged.,2023-09-01
14652,10295,1245,5,Exceeded my expectations!,2024-05-14
14653,6470,5471,1,Works exactly as described.,2023-10-03
14654,3618,7447,2,Fast shipping and good packaging.,2025-09-21
14655,5235,70,3,"Average product, does the job.",2025-08-17
14656,7737,3890,3,Great quality for the price.,2024-04-01
14657,8636,7404,5,Fast shipping and good packaging.,2023-03-01
14658,8576,7628,3,Great quality for the price.,2025-05-21
14659,8390,7330,5,Customer service was helpful.,2025-11-01
14660,720,513,2,Customer service was helpful.,2023-04-15
14661,10145,1154,2,"Average product, does the job.",2025-01-10
14662,1917,7089,5,Item arrived damaged.,2025-02-14
14663,10639,266,2,Fast shipping and good packaging.,2024-06-22
14664,444,1889,3,Works exactly as described.,2024-04-06
14665,2660,5258,3,Item arrived damaged.,2024-08-06
14666,10684,7491,2,"Average product, does the job.",2023-04-27
14667,1840,754,2,Excellent value for money.,2023-10-14
14668,6889,640,3,Customer service was helpful.,2025-12-01
14669,10064,7427,1,Excellent value for money.,2024-08-01
14670,6028,899,3,Excellent value for money.,2025-10-19
14671,1668,1725,4,Fast shipping and good packaging.,2026-01-18
14672,2988,6307,5,Fast shipping and good packaging.,2023-07-15
14673,4297,427,4,Item arrived damaged.,2024-06-27
14674,6729,7967,1,"Average product, does the job.",2023-07-10
14675,11323,6991,2,Would buy again.,2025-08-23
14676,5489,7685,4,Exceeded my expectations!,2024-10-13
14677,7705,3932,3,"Not what I expected, quite disappointed.",2026-02-21
14678,3447,3271,4,Works exactly as described.,2023-12-19
14679,2902,1095,4,Excellent value for money.,2025-01-19
14680,1792,2031,5,Excellent value for money.,2025-03-23
14681,8785,7499,5,Item arrived damaged.,2024-02-26
14682,203,3712,4,"Average product, does the job.",2025-01-02
14683,11893,6691,2,Great quality for the price.,2023-05-16
14684,7328,86,4,Excellent value for money.,2024-09-06
14685,8689,6934,3,Great quality for the price.,2024-06-03
14686,6396,7513,4,Works exactly as described.,2025-09-15
14687,879,1322,2,Customer service was helpful.,2025-03-14
14688,319,768,1,Works exactly as described.,2025-03-02
14689,10260,5227,2,Exceeded my expectations!,2025-06-24
14690,995,6343,3,Exceeded my expectations!,2023-09-06
14691,6121,2343,4,"Not what I expected, quite disappointed.",2023-03-12
14692,10280,4213,2,"Not what I expected, quite disappointed.",2026-03-18
14693,3584,7702,2,Fast shipping and good packaging.,2026-01-22
14694,3104,6620,1,"Average product, does the job.",2025-11-27
14695,4691,2021,3,Customer service was helpful.,2023-12-02
14696,9007,7946,2,Would buy again.,2024-06-28
14697,9862,5298,4,Great quality for the price.,2025-10-06
14698,3900,7098,4,"Average product, does the job.",2026-03-08
14699,1959,7246,3,Works exactly as described.,2024-09-29
14700,9556,1504,3,Item arrived damaged.,2025-10-18
14701,276,5428,1,Fast shipping and good packaging.,2025-04-09
14702,11203,6998,1,Excellent value for money.,2026-03-01
14703,4127,539,2,Would buy again.,2023-03-31
14704,5629,4999,5,"Average product, does the job.",2025-04-13
14705,1109,2859,1,Fast shipping and good packaging.,2023-12-03
14706,271,2689,2,Would buy again.,2025-09-10
14707,4242,2563,3,Exceeded my expectations!,2024-09-26
14708,11809,2542,1,Would buy again.,2026-04-21
14709,285,3590,2,Excellent value for money.,2025-11-21
14710,6422,6675,5,Works exactly as described.,2023-03-02
14711,3152,7503,3,Item arrived damaged.,2023-11-29
14712,6103,2252,1,"Average product, does the job.",2023-10-28
14713,8579,5709,3,"Not what I expected, quite disappointed.",2024-10-02
14714,5024,5599,4,Exceeded my expectations!,2023-05-07
14715,1881,6223,5,Works exactly as described.,2023-01-31
14716,455,2854,1,"Average product, does the job.",2023-01-26
14717,2228,3872,4,Item arrived damaged.,2025-03-12
14718,6104,5134,1,"Not what I expected, quite disappointed.",2026-06-06
14719,3583,1854,5,Customer service was helpful.,2025-04-13
14720,749,1088,3,Works exactly as described.,2024-05-18
14721,10621,1544,4,"Average product, does the job.",2026-05-19
14722,639,4656,1,Would buy again.,2023-03-18
14723,10641,1797,1,"Not what I expected, quite disappointed.",2025-08-19
14724,3421,135,3,Excellent value for money.,2024-03-30
14725,1025,5847,4,Item arrived damaged.,2025-05-14
14726,11635,2170,4,"Average product, does the job.",2026-06-02
14727,11060,6785,3,Great quality for the price.,2024-10-21
14728,9046,1271,5,Would buy again.,2026-01-11
14729,2392,3481,4,Would buy again.,2026-03-02
14730,17,4727,3,Customer service was helpful.,2023-12-16
14731,7373,7357,4,Would buy again.,2023-06-04
14732,3817,1730,3,Great quality for the price.,2023-07-10
14733,8514,3865,5,Works exactly as described.,2023-07-06
14734,3486,7626,1,Fast shipping and good packaging.,2024-03-27
14735,8344,1901,2,"Average product, does the job.",2024-08-29
14736,1072,5987,4,Works exactly as described.,2026-05-11
14737,3417,1569,4,Would buy again.,2023-01-12
14738,6345,1405,4,"Not what I expected, quite disappointed.",2025-12-27
14739,6982,3722,4,"Not what I expected, quite disappointed.",2023-10-22
14740,5924,7383,4,"Average product, does the job.",2024-01-14
14741,8075,3212,4,Great quality for the price.,2024-07-25
14742,481,7356,3,Exceeded my expectations!,2026-06-10
14743,8260,4468,5,Would buy again.,2025-11-17
14744,8608,1958,2,Would buy again.,2024-06-05
14745,1026,411,2,"Average product, does the job.",2026-04-10
14746,2110,1318,1,Fast shipping and good packaging.,2023-05-28
14747,7609,3574,2,Excellent value for money.,2025-08-17
14748,671,5967,1,Fast shipping and good packaging.,2024-06-01
14749,3187,6920,1,Fast shipping and good packaging.,2025-01-13
14750,3775,2885,5,Excellent value for money.,2026-02-22
14751,9486,7285,3,Item arrived damaged.,2023-04-25
14752,11094,5551,5,Great quality for the price.,2023-07-02
14753,11354,4088,5,Customer service was helpful.,2024-08-12
14754,7290,5010,1,Item arrived damaged.,2026-03-02
14755,11602,5463,1,"Not what I expected, quite disappointed.",2026-01-20
14756,2915,2379,5,"Average product, does the job.",2025-02-13
14757,6067,3232,3,Works exactly as described.,2026-05-09
14758,1350,6006,3,Excellent value for money.,2023-05-13
14759,1961,4725,1,Fast shipping and good packaging.,2026-03-28
14760,10370,5673,2,Great quality for the price.,2023-07-07
14761,11971,233,5,Would buy again.,2024-08-31
14762,3899,3882,5,Exceeded my expectations!,2023-10-19
14763,2922,7175,5,Fast shipping and good packaging.,2025-02-04
14764,1151,2269,4,Excellent value for money.,2023-05-16
14765,10578,2011,4,Works exactly as described.,2023-02-08
14766,10688,3242,4,Fast shipping and good packaging.,2023-12-18
14767,5293,2159,5,Fast shipping and good packaging.,2023-11-17
14768,7189,7367,4,Would buy again.,2024-05-09
14769,5702,4749,1,Item arrived damaged.,2024-01-27
14770,1485,2228,5,Would buy again.,2026-04-24
14771,11315,4618,3,Great quality for the price.,2024-10-18
14772,8354,2436,1,Exceeded my expectations!,2023-06-06
14773,4889,7592,1,"Average product, does the job.",2023-04-17
14774,5600,7114,5,Excellent value for money.,2026-02-13
14775,5890,7237,1,"Not what I expected, quite disappointed.",2024-10-11
14776,1686,3226,4,Item arrived damaged.,2023-03-07
14777,11172,3434,4,Works exactly as described.,2023-03-18
14778,8932,7143,5,Exceeded my expectations!,2025-06-12
14779,4945,6203,2,Item arrived damaged.,2023-09-15
14780,6931,5743,5,Customer service was helpful.,2024-03-26
14781,3930,3574,5,Great quality for the price.,2024-11-01
14782,3259,4268,1,Exceeded my expectations!,2026-01-06
14783,11132,5609,5,Customer service was helpful.,2025-09-04
14784,1420,3270,3,Works exactly as described.,2023-12-17
14785,7629,1608,3,"Average product, does the job.",2024-10-05
14786,2778,4954,5,Great quality for the price.,2023-01-04
14787,7711,5332,4,Item arrived damaged.,2026-04-24
14788,11437,4009,2,Works exactly as described.,2024-08-18
14789,3547,4784,1,Customer service was helpful.,2024-12-30
14790,11024,6151,2,"Average product, does the job.",2025-03-01
14791,9910,7332,2,Item arrived damaged.,2023-02-23
14792,1220,6180,4,Item arrived damaged.,2023-10-04
14793,11475,6068,3,Excellent value for money.,2024-05-24
14794,6123,5552,1,Excellent value for money.,2023-09-03
14795,11534,1457,1,Exceeded my expectations!,2023-04-08
14796,3020,2771,4,Customer service was helpful.,2024-04-04
14797,3589,4409,4,Works exactly as described.,2026-01-18
14798,8567,5708,1,Fast shipping and good packaging.,2024-06-01
14799,4788,5567,1,Great quality for the price.,2025-07-02
14800,4493,3125,4,"Average product, does the job.",2024-06-10
14801,3430,700,1,"Average product, does the job.",2023-07-31
14802,9852,2165,5,Would buy again.,2026-05-07
14803,8222,6665,4,Works exactly as described.,2023-01-07
14804,8621,5179,1,Excellent value for money.,2025-07-04
14805,417,6946,2,Exceeded my expectations!,2024-10-28
14806,7856,4305,3,Exceeded my expectations!,2024-12-13
14807,8265,5774,3,Exceeded my expectations!,2025-06-09
14808,7776,3411,5,Item arrived damaged.,2025-05-17
14809,3432,299,2,Customer service was helpful.,2023-02-12
14810,3975,2549,1,Fast shipping and good packaging.,2023-09-14
14811,10542,2286,3,Item arrived damaged.,2025-12-21
14812,7007,7155,4,Customer service was helpful.,2023-03-19
14813,2595,317,2,Exceeded my expectations!,2025-06-29
14814,5384,3291,5,Would buy again.,2025-01-20
14815,1379,3560,1,Would buy again.,2025-09-16
14816,10682,516,2,Works exactly as described.,2023-05-25
14817,5647,186,2,"Average product, does the job.",2023-07-05
14818,4036,2393,3,Works exactly as described.,2023-09-08
14819,8008,5500,4,Customer service was helpful.,2023-08-30
14820,7804,2318,5,Would buy again.,2025-12-23
14821,1820,7621,4,Would buy again.,2025-10-23
14822,1644,1503,4,Would buy again.,2024-08-28
14823,10634,1125,4,Fast shipping and good packaging.,2024-11-14
14824,4328,6595,5,Would buy again.,2025-07-28
14825,4427,3666,1,Exceeded my expectations!,2024-10-25
14826,11553,1156,3,Exceeded my expectations!,2026-01-25
14827,3734,2797,4,"Not what I expected, quite disappointed.",2025-06-29
14828,3299,1482,5,Customer service was helpful.,2023-04-25
14829,6171,148,5,Item arrived damaged.,2025-03-07
14830,6763,3135,4,Would buy again.,2023-03-25
14831,2910,6202,1,"Not what I expected, quite disappointed.",2023-02-06
14832,9872,5365,4,Excellent value for money.,2024-08-11
14833,3644,5838,4,Fast shipping and good packaging.,2024-09-28
14834,64,2923,2,Fast shipping and good packaging.,2025-04-08
14835,10069,6595,3,Works exactly as described.,2024-11-07
14836,9369,337,5,Item arrived damaged.,2026-04-18
14837,4369,5376,4,Exceeded my expectations!,2025-04-07
14838,2461,7947,2,Exceeded my expectations!,2023-10-24
14839,2997,2003,5,Fast shipping and good packaging.,2025-01-17
14840,10573,3353,2,Item arrived damaged.,2024-02-29
14841,7832,4572,2,Fast shipping and good packaging.,2024-04-23
14842,6576,5164,5,Great quality for the price.,2025-06-03
14843,2135,7580,2,Works exactly as described.,2026-06-21
14844,4861,4306,3,Item arrived damaged.,2025-02-26
14845,6444,7829,2,"Not what I expected, quite disappointed.",2023-04-14
14846,5800,1383,1,Item arrived damaged.,2024-03-29
14847,596,1390,5,Item arrived damaged.,2025-08-11
14848,3000,5799,1,Fast shipping and good packaging.,2025-04-13
14849,10867,168,5,"Not what I expected, quite disappointed.",2024-10-29
14850,9716,1949,3,"Not what I expected, quite disappointed.",2025-08-22
14851,8314,6547,3,Fast shipping and good packaging.,2023-01-18
14852,11845,4370,4,"Not what I expected, quite disappointed.",2024-01-31
14853,1789,4386,1,"Average product, does the job.",2023-03-18
14854,5461,2326,1,Great quality for the price.,2023-07-13
14855,6505,5732,4,Fast shipping and good packaging.,2025-09-04
14856,621,39,2,Great quality for the price.,2026-02-18
14857,5507,7830,5,Exceeded my expectations!,2024-07-02
14858,3721,6198,2,"Average product, does the job.",2025-08-10
14859,7747,5303,5,Excellent value for money.,2026-04-29
14860,4263,2341,5,"Average product, does the job.",2024-07-21
14861,5394,2705,3,"Not what I expected, quite disappointed.",2024-06-06
14862,2107,1943,1,Would buy again.,2023-04-25
14863,7275,1378,3,"Average product, does the job.",2023-12-18
14864,3698,6384,4,Item arrived damaged.,2025-12-08
14865,3183,7579,3,Great quality for the price.,2024-03-22
14866,6398,899,2,Would buy again.,2023-10-14
14867,11374,2893,4,"Average product, does the job.",2026-06-27
14868,9786,3697,2,Item arrived damaged.,2025-09-26
14869,5855,5608,3,Great quality for the price.,2025-12-19
14870,7530,1113,1,Excellent value for money.,2023-02-13
14871,2159,701,5,"Not what I expected, quite disappointed.",2025-04-09
14872,5537,7810,2,Works exactly as described.,2023-04-01
14873,5068,6377,3,Great quality for the price.,2025-08-20
14874,4831,2635,5,"Not what I expected, quite disappointed.",2025-12-21
14875,9891,4105,1,"Average product, does the job.",2025-03-01
14876,5070,4184,2,Item arrived damaged.,2023-11-07
14877,383,4106,3,Works exactly as described.,2024-02-13
14878,10637,4928,1,Would buy again.,2024-02-28
14879,22,3397,4,Exceeded my expectations!,2026-04-16
14880,10719,2306,3,Fast shipping and good packaging.,2023-10-02
14881,10915,7816,4,Exceeded my expectations!,2026-02-04
14882,7406,4200,2,"Average product, does the job.",2024-01-09
14883,11976,1461,1,Customer service was helpful.,2023-06-19
14884,11210,4948,5,Great quality for the price.,2025-04-22
14885,6625,1276,1,Customer service was helpful.,2023-03-07
14886,8062,2965,3,Customer service was helpful.,2024-04-02
14887,9746,392,5,Great quality for the price.,2025-09-09
14888,1964,5490,5,Customer service was helpful.,2024-04-13
14889,1088,6740,5,Item arrived damaged.,2023-01-23
14890,663,7341,4,Great quality for the price.,2023-08-14
14891,8836,322,5,Exceeded my expectations!,2024-05-22
14892,4085,1831,5,Customer service was helpful.,2023-06-11
14893,5025,7213,1,Works exactly as described.,2025-10-30
14894,5884,3081,2,Excellent value for money.,2025-09-01
14895,10931,7493,3,Item arrived damaged.,2026-02-10
14896,7494,7494,1,Exceeded my expectations!,2023-10-03
14897,9605,1145,4,Fast shipping and good packaging.,2024-04-01
14898,7231,7053,2,Great quality for the price.,2024-03-04
14899,7121,3386,1,Exceeded my expectations!,2024-04-28
14900,11932,2376,4,Would buy again.,2026-06-02
14901,1383,145,3,Fast shipping and good packaging.,2023-05-24
14902,704,1381,5,Would buy again.,2026-03-29
14903,9404,1505,3,Would buy again.,2025-03-26
14904,7668,4329,3,Would buy again.,2023-06-28
14905,2470,3899,1,Would buy again.,2024-05-19
14906,1468,1294,5,"Average product, does the job.",2024-10-21
14907,1859,926,5,Item arrived damaged.,2026-01-30
14908,45,4258,1,Great quality for the price.,2024-09-20
14909,9919,4524,5,Customer service was helpful.,2025-01-25
14910,7113,7687,4,"Not what I expected, quite disappointed.",2023-05-03
14911,4258,7370,2,Customer service was helpful.,2024-11-28
14912,7537,28,2,Great quality for the price.,2026-02-20
14913,9175,5902,2,Excellent value for money.,2025-07-08
14914,5116,5110,1,Excellent value for money.,2024-02-21
14915,1916,242,5,"Not what I expected, quite disappointed.",2025-11-23
14916,7570,4918,3,Customer service was helpful.,2023-01-25
14917,4792,1013,5,Fast shipping and good packaging.,2025-02-17
14918,670,780,3,Exceeded my expectations!,2024-01-11
14919,11634,4859,1,Would buy again.,2026-03-02
14920,10740,137,4,Exceeded my expectations!,2024-01-05
14921,5737,5884,2,Item arrived damaged.,2025-11-11
14922,7922,6903,2,Great quality for the price.,2026-03-14
14923,11824,4990,4,Exceeded my expectations!,2023-04-12
14924,8429,6605,3,Works exactly as described.,2023-05-18
14925,9088,7138,2,Works exactly as described.,2025-06-29
14926,4579,5601,1,Great quality for the price.,2023-11-03
14927,10247,5177,2,Works exactly as described.,2026-06-25
14928,10806,6849,4,Fast shipping and good packaging.,2025-02-20
14929,8481,1623,4,Exceeded my expectations!,2023-02-14
14930,3453,6639,2,Would buy again.,2023-05-26
14931,4972,2350,1,Exceeded my expectations!,2025-04-18
14932,3368,1726,3,Works exactly as described.,2025-06-11
14933,11950,7988,3,Great quality for the price.,2026-04-06
14934,4043,5028,5,Works exactly as described.,2023-12-17
14935,6156,5311,3,Excellent value for money.,2023-03-24
14936,10852,2512,2,Great quality for the price.,2024-09-03
14937,1373,3094,5,Customer service was helpful.,2023-07-20
14938,4497,4003,3,Item arrived damaged.,2024-01-09
14939,2472,6492,2,Works exactly as described.,2026-05-28
14940,7668,3702,3,Exceeded my expectations!,2023-02-28
14941,9730,1631,5,Customer service was helpful.,2026-06-01
14942,7412,2509,5,Excellent value for money.,2024-02-05
14943,4108,487,3,"Average product, does the job.",2023-11-19
14944,4239,1722,2,Excellent value for money.,2024-01-25
14945,2725,4751,3,Item arrived damaged.,2026-03-13
14946,4509,6622,2,"Not what I expected, quite disappointed.",2023-10-16
14947,6576,6431,5,Exceeded my expectations!,2026-01-28
14948,2253,2748,1,Exceeded my expectations!,2025-03-11
14949,2152,7334,1,Exceeded my expectations!,2024-03-19
14950,8760,2228,1,Exceeded my expectations!,2024-04-20
14951,11891,2161,5,"Average product, does the job.",2024-09-08
14952,7583,2621,2,Item arrived damaged.,2025-08-31
14953,10604,136,2,"Not what I expected, quite disappointed.",2023-12-28
14954,9143,4606,4,"Average product, does the job.",2023-02-12
14955,3646,3677,4,Fast shipping and good packaging.,2024-08-05
14956,2766,574,1,"Average product, does the job.",2024-11-07
14957,10198,420,1,"Average product, does the job.",2025-08-05
14958,9816,5312,2,Works exactly as described.,2023-09-29
14959,11933,3700,1,"Average product, does the job.",2026-03-01
14960,10408,3991,4,Fast shipping and good packaging.,2026-01-14
14961,8608,5946,4,Item arrived damaged.,2025-05-25
14962,5254,958,1,"Not what I expected, quite disappointed.",2025-10-07
14963,5875,2109,2,Great quality for the price.,2023-05-30
14964,2897,3174,3,Customer service was helpful.,2024-02-27
14965,5652,3988,1,"Average product, does the job.",2025-05-09
14966,5514,1119,4,"Not what I expected, quite disappointed.",2024-07-03
14967,4556,5679,4,Works exactly as described.,2024-04-30
14968,1749,6417,3,Excellent value for money.,2026-04-03
14969,5935,7260,2,Exceeded my expectations!,2025-04-16
14970,2901,2087,5,"Average product, does the job.",2024-05-22
14971,10128,6640,5,Exceeded my expectations!,2023-03-10
14972,542,4029,2,Fast shipping and good packaging.,2024-11-04
14973,6174,5934,1,Would buy again.,2026-05-03
14974,7166,7038,3,Excellent value for money.,2024-07-23
14975,5941,5942,3,Would buy again.,2026-02-23
14976,3808,54,2,"Average product, does the job.",2025-11-15
14977,8310,4029,2,Would buy again.,2025-09-13
14978,11576,2704,5,"Average product, does the job.",2023-07-29
14979,5610,5773,1,Customer service was helpful.,2025-01-07
14980,10457,4346,1,"Average product, does the job.",2024-04-01
14981,10900,6615,4,Excellent value for money.,2026-03-31
14982,1086,4043,2,Item arrived damaged.,2024-04-10
14983,7808,2562,4,"Not what I expected, quite disappointed.",2023-06-25
14984,12,4267,1,"Not what I expected, quite disappointed.",2025-06-27
14985,5783,6406,5,Excellent value for money.,2024-04-18
14986,7857,2577,3,Exceeded my expectations!,2024-04-18
14987,3642,4209,1,Item arrived damaged.,2026-02-04
14988,7021,4551,4,Exceeded my expectations!,2023-09-02
14989,9820,5136,3,Great quality for the price.,2024-11-07
14990,9224,2611,5,Works exactly as described.,2025-09-08
14991,5668,2697,3,Item arrived damaged.,2026-05-13
14992,7025,6368,3,Great quality for the price.,2023-07-02
14993,6073,1158,4,Would buy again.,2025-11-22
14994,8930,6340,3,"Average product, does the job.",2025-08-21
14995,5112,1467,1,Item arrived damaged.,2026-01-29
14996,10631,4426,5,"Not what I expected, quite disappointed.",2026-05-26
14997,9771,1318,5,Fast shipping and good packaging.,2025-03-20
14998,11123,4279,4,Customer service was helpful.,2024-12-20
14999,3176,4905,3,Excellent value for money.,2024-08-29
15000,4587,6349,2,Fast shipping and good packaging.,2025-01-22
15001,8208,7736,4,"Not what I expected, quite disappointed.",2024-12-27
15002,5134,7810,1,"Average product, does the job.",2023-09-06
15003,5192,3923,3,Customer service was helpful.,2023-02-11
15004,8207,4839,2,Fast shipping and good packaging.,2024-04-26
15005,6313,3137,4,"Not what I expected, quite disappointed.",2025-10-19
15006,1360,4230,1,Customer service was helpful.,2024-03-21
15007,1825,3753,3,Works exactly as described.,2025-07-31
15008,7722,3758,2,Fast shipping and good packaging.,2023-10-27
15009,6562,6851,5,Excellent value for money.,2023-02-17
15010,6140,1733,3,Great quality for the price.,2025-03-03
15011,2408,4077,5,"Not what I expected, quite disappointed.",2025-10-06
15012,3888,5940,3,Great quality for the price.,2023-05-07
15013,11285,5116,5,Fast shipping and good packaging.,2025-10-05
15014,4903,7023,3,Great quality for the price.,2026-04-12
15015,3707,5514,1,Item arrived damaged.,2026-01-24
15016,6378,2353,3,Fast shipping and good packaging.,2024-05-26
15017,451,1913,1,Customer service was helpful.,2024-01-22
15018,1174,7958,1,Great quality for the price.,2024-03-02
15019,9267,7390,2,Great quality for the price.,2025-08-31
15020,11425,2996,4,Great quality for the price.,2026-03-17
15021,2436,4035,2,"Average product, does the job.",2026-05-05
15022,1600,5813,1,Customer service was helpful.,2026-04-27
15023,9305,6905,4,Exceeded my expectations!,2025-10-09
15024,1039,2152,4,Excellent value for money.,2024-09-26
15025,2580,2908,1,Works exactly as described.,2023-04-11
15026,9168,294,5,"Average product, does the job.",2025-06-26
15027,6487,1221,1,Works exactly as described.,2026-02-15
15028,6937,6443,1,"Average product, does the job.",2025-06-15
15029,4218,748,2,Great quality for the price.,2025-06-23
15030,165,179,1,Fast shipping and good packaging.,2024-08-07
15031,2912,2900,2,Works exactly as described.,2023-08-14
15032,7245,6852,3,"Not what I expected, quite disappointed.",2024-06-28
15033,1554,3398,5,Great quality for the price.,2023-04-28
15034,5767,1131,2,Item arrived damaged.,2023-12-25
15035,10666,1729,4,Works exactly as described.,2023-08-16
15036,1323,3927,4,Fast shipping and good packaging.,2023-04-29
15037,11937,4918,4,Would buy again.,2023-03-14
15038,11122,7382,5,Would buy again.,2024-12-29
15039,6969,200,4,Customer service was helpful.,2023-05-18
15040,5563,4996,2,Great quality for the price.,2026-01-10
15041,2538,6111,4,Works exactly as described.,2025-03-26
15042,8534,531,1,"Average product, does the job.",2024-10-27
15043,798,1375,1,Item arrived damaged.,2026-03-13
15044,5440,3562,5,Excellent value for money.,2023-07-10
15045,7908,4738,5,Exceeded my expectations!,2025-08-03
15046,6826,273,2,Would buy again.,2024-07-17
15047,8560,7267,4,"Average product, does the job.",2025-07-12
15048,10781,4737,2,Great quality for the price.,2026-07-01
15049,7807,2779,3,Customer service was helpful.,2024-05-25
15050,5803,1164,5,Item arrived damaged.,2026-06-18
15051,2011,1128,1,Item arrived damaged.,2024-10-13
15052,11683,7347,1,"Average product, does the job.",2023-01-24
15053,5652,4494,3,Great quality for the price.,2024-06-08
15054,9931,3605,5,Great quality for the price.,2024-06-20
15055,11866,4303,1,"Average product, does the job.",2026-06-26
15056,10257,7406,1,Exceeded my expectations!,2025-11-23
15057,2518,2432,4,Works exactly as described.,2024-03-07
15058,11864,1149,1,"Average product, does the job.",2024-10-04
15059,5364,236,3,Great quality for the price.,2023-04-01
15060,10956,261,1,Customer service was helpful.,2024-09-20
15061,6702,6584,4,Works exactly as described.,2024-11-13
15062,8385,2833,1,Excellent value for money.,2023-12-17
15063,4500,1880,2,Great quality for the price.,2025-07-09
15064,6742,7361,2,Would buy again.,2023-12-28
15065,6491,6805,3,"Not what I expected, quite disappointed.",2023-03-24
