return_id,order_item_id,return_reason,return_date,refund_amount
1849,41355,Arrived damaged,2023-03-24,467.58
1850,90480,Item defective,2024-12-21,385.36
1851,38834,Wrong size,2024-06-30,287.91
1852,37796,Wrong size,2026-06-24,208.72
1853,70654,Changed my mind,2024-12-05,20.67
1854,77795,Arrived damaged,2025-04-06,117.79
1855,59732,Wrong size,2023-11-08,395.02
1856,32702,Item defective,2024-11-27,399.32
1857,70776,Wrong size,2025-10-21,138.34
1858,68323,Not as described,2025-07-12,58.09
1859,47477,Not as described,2023-08-09,224.82
1860,4194,Arrived damaged,2024-05-25,227.58
1861,60605,Not as described,2025-01-18,298.98
1862,77398,Changed my mind,2023-08-25,22.85
1863,6044,Wrong size,2023-01-09,15.75
1864,18174,Wrong size,2023-11-22,180.66
1865,80585,Arrived damaged,2025-01-10,294.5
1866,93740,Changed my mind,2023-12-09,100.01
1867,22883,Not as described,2025-10-02,18.53
1868,76449,Changed my mind,2025-06-05,206.93
1869,57938,Item defective,2023-10-04,94.21
1870,69625,Item defective,2025-08-09,89.04
1871,98967,Arrived damaged,2026-02-01,57.15
1872,73088,Wrong size,2026-05-21,403.78
1873,2835,Not as described,2023-06-18,365.32
1874,93037,Wrong size,2024-01-26,203.04
1875,55358,Wrong size,2025-09-30,115.5
1876,64155,Not as described,2024-08-17,298.41
1877,29103,Not as described,2025-01-19,357.96
1878,21449,Not as described,2024-01-10,338.67
1879,39471,Item defective,2024-07-30,44.82
1880,29545,Item defective,2024-11-14,388.79
1881,59828,Wrong size,2023-07-22,192.65
1882,79388,Wrong size,2025-08-26,74.84
1883,97854,Arrived damaged,2026-01-07,75.92
1884,8421,Arrived damaged,2025-08-31,404.42
1885,8291,Not as described,2023-07-29,431.84
1886,72748,Changed my mind,2025-01-22,398.82
1887,97509,Item defective,2023-10-30,65.12
1888,43912,Item defective,2024-11-04,460.39
1889,26161,Item defective,2024-01-22,249.15
1890,27290,Wrong size,2025-08-10,44.61
1891,80361,Item defective,2024-07-11,138.75
1892,4939,Item defective,2023-01-05,340.7
1893,96583,Changed my mind,2023-01-01,410.24
1894,55744,Not as described,2023-12-27,366.44
1895,18526,Changed my mind,2025-03-31,227.54
1896,59903,Not as described,2024-05-27,333.33
1897,70757,Arrived damaged,2023-08-05,154.98
1898,22110,Arrived damaged,2026-02-24,27.17
1899,44915,Wrong size,2023-04-18,405.7
1900,10214,Arrived damaged,2023-04-17,130.12
1901,9270,Item defective,2024-09-29,220.82
1902,26406,Wrong size,2025-09-14,386.89
1903,83434,Item defective,2026-07-01,310.3
1904,73838,Arrived damaged,2026-02-06,283.78
1905,88758,Item defective,2024-06-04,402.63
1906,75375,Wrong size,2024-11-17,45.24
1907,42850,Not as described,2024-04-26,246.87
1908,68698,Wrong size,2024-10-16,306.06
1909,97609,Item defective,2026-06-12,107.17
1910,30146,Wrong size,2024-08-21,189.34
1911,38509,Changed my mind,2026-03-31,277.21
1912,72798,Wrong size,2025-03-21,342.74
1913,90205,Not as described,2023-01-04,270.86
1914,43774,Not as described,2025-03-21,85.55
1915,75710,Not as described,2025-07-14,324.45
1916,63591,Not as described,2024-06-17,239.81
1917,57283,Item defective,2025-09-11,469.03
1918,54776,Arrived damaged,2026-03-25,11.87
1919,494,Arrived damaged,2024-08-31,158.94
1920,23717,Wrong size,2023-12-02,243.4
1921,23096,Changed my mind,2024-07-25,446.72
1922,81834,Changed my mind,2024-04-20,216.1
1923,17429,Not as described,2023-10-13,281.05
1924,43100,Arrived damaged,2025-11-29,111.46
1925,745,Arrived damaged,2025-05-16,266.39
1926,61172,Arrived damaged,2025-08-29,336.06
1927,83614,Not as described,2023-07-03,472.02
1928,28079,Changed my mind,2023-05-07,36.31
1929,20244,Wrong size,2024-01-28,100.61
1930,34254,Not as described,2025-07-21,364.27
1931,66285,Arrived damaged,2026-01-25,256.87
1932,31532,Changed my mind,2026-05-20,403.12
1933,55607,Item defective,2025-10-08,375.9
1934,94792,Changed my mind,2023-08-01,241.22
1935,97479,Arrived damaged,2025-03-08,131.37
1936,67417,Item defective,2024-04-26,248.77
1937,15930,Wrong size,2025-02-26,306.56
1938,36270,Changed my mind,2023-11-08,259.09
1939,22357,Changed my mind,2025-11-09,211.6
1940,82779,Wrong size,2026-05-05,410.79
1941,37820,Wrong size,2023-11-21,127.11
1942,58918,Item defective,2026-03-09,461.37
1943,11244,Item defective,2023-09-10,411.66
1944,60402,Item defective,2025-02-09,411.84
1945,1627,Changed my mind,2023-12-14,51.87
1946,13414,Arrived damaged,2026-01-15,432.86
1947,41765,Changed my mind,2025-04-11,436.3
1948,59642,Item defective,2023-04-28,277.06
1949,23286,Item defective,2023-07-22,68.27
1950,23780,Not as described,2023-12-28,386.03
1951,77951,Changed my mind,2025-05-12,133.54
1952,31871,Arrived damaged,2024-09-17,442.35
1953,56540,Wrong size,2025-12-26,161.81
1954,93074,Changed my mind,2025-08-06,498.52
1955,17212,Arrived damaged,2023-03-08,168.18
1956,82106,Wrong size,2024-09-10,12.29
1957,13383,Arrived damaged,2025-03-03,276.79
1958,61708,Not as described,2024-05-18,123.88
1959,84462,Wrong size,2024-02-01,491.84
1960,37932,Changed my mind,2023-08-19,280.79
1961,41172,Item defective,2023-07-25,40.04
1962,73637,Changed my mind,2024-03-15,119.21
1963,44386,Changed my mind,2025-02-07,296.61
1964,69176,Item defective,2024-12-09,335.97
1965,5094,Arrived damaged,2025-04-30,8.51
1966,23453,Wrong size,2024-06-21,305.38
1967,79296,Item defective,2023-12-21,434.88
1968,172,Not as described,2024-11-06,383.08
1969,33342,Wrong size,2024-10-14,148.58
1970,23695,Arrived damaged,2025-04-13,460.31
1971,3826,Wrong size,2025-09-18,475.99
1972,85051,Changed my mind,2025-10-22,38.08
1973,42550,Not as described,2026-01-28,269.18
1974,85657,Changed my mind,2025-06-02,37.08
1975,32386,Not as described,2025-07-13,386.27
1976,57238,Changed my mind,2024-08-10,216.45
1977,21191,Wrong size,2023-12-23,342.09
1978,54746,Item defective,2023-11-27,249.11
1979,22741,Wrong size,2023-06-26,465.64
1980,48643,Arrived damaged,2024-04-27,395.56
1981,85254,Not as described,2025-08-05,147.37
1982,29590,Changed my mind,2025-07-16,235.67
1983,10962,Item defective,2024-12-09,125.79
1984,32789,Arrived damaged,2025-05-11,21.63
1985,97090,Changed my mind,2024-11-13,204.91
1986,2134,Arrived damaged,2025-01-11,138.79
1987,48287,Arrived damaged,2024-08-16,317.28
1988,10889,Changed my mind,2026-02-06,273.06
1989,15255,Changed my mind,2024-02-25,393.23
1990,46274,Not as described,2023-05-01,281.46
1991,95064,Arrived damaged,2026-03-29,135.17
1992,41297,Item defective,2024-04-30,438.33
1993,42836,Not as described,2025-08-20,281.1
1994,41434,Changed my mind,2024-08-10,39.97
1995,85020,Wrong size,2023-01-29,160.38
1996,84436,Item defective,2023-11-11,228.1
1997,66657,Changed my mind,2024-08-03,172.36
1998,17498,Wrong size,2026-06-28,190.65
1999,54581,Wrong size,2024-02-26,69.11
2000,67650,Changed my mind,2023-07-01,54.25
2001,30791,Item defective,2023-04-24,188.8
2002,80956,Changed my mind,2024-09-03,465.9
2003,82608,Arrived damaged,2025-07-20,384.43
2004,80066,Arrived damaged,2023-04-17,86.76
2005,58400,Arrived damaged,2024-10-25,385.44
2006,96530,Changed my mind,2026-06-04,47.31
2007,28212,Changed my mind,2023-06-26,140.24
2008,8748,Item defective,2023-08-16,393.08
2009,32688,Not as described,2026-01-22,379.95
2010,2398,Not as described,2023-05-08,472.49
2011,3521,Changed my mind,2023-04-24,408.68
2012,51517,Changed my mind,2025-10-17,267.72
2013,314,Not as described,2024-05-23,454.53
2014,45594,Item defective,2025-07-09,310.21
2015,33366,Not as described,2023-11-30,315.4
2016,96197,Not as described,2023-01-09,335.95
2017,37673,Changed my mind,2024-11-21,200.26
2018,57280,Not as described,2026-06-28,400.84
2019,40396,Wrong size,2024-10-20,401.0
2020,89829,Arrived damaged,2026-04-24,381.58
2021,96876,Arrived damaged,2024-12-06,136.95
2022,6175,Arrived damaged,2026-06-02,420.97
2023,82679,Arrived damaged,2026-05-04,444.59
2024,95554,Item defective,2025-03-17,363.59
2025,92746,Arrived damaged,2025-08-27,222.78
2026,79418,Not as described,2025-03-21,211.21
2027,61196,Changed my mind,2023-08-08,439.06
2028,82102,Changed my mind,2024-05-02,15.67
2029,60375,Arrived damaged,2023-08-04,84.33
2030,22748,Arrived damaged,2026-03-21,134.58
2031,23203,Arrived damaged,2025-02-07,335.65
2032,1513,Wrong size,2023-01-29,384.43
2033,95629,Item defective,2023-04-30,465.35
2034,61083,Wrong size,2023-07-15,92.84
2035,89406,Item defective,2024-07-02,207.09
2036,45016,Item defective,2025-07-12,454.14
2037,66932,Wrong size,2025-10-14,451.03
2038,4820,Not as described,2023-05-27,301.51
2039,84010,Item defective,2023-07-04,107.4
2040,69308,Arrived damaged,2025-11-13,390.85
2041,24474,Changed my mind,2025-09-11,31.85
2042,76982,Item defective,2023-05-22,15.17
2043,24816,Item defective,2025-02-12,78.23
2044,29538,Wrong size,2026-04-21,59.59
2045,78379,Wrong size,2024-12-21,90.8
2046,35171,Not as described,2023-12-06,239.63
2047,50320,Not as described,2023-02-25,465.36
2048,47085,Changed my mind,2025-09-20,268.41
2049,29882,Wrong size,2025-10-03,263.43
2050,67269,Item defective,2025-05-28,203.96
2051,38764,Arrived damaged,2025-11-28,68.98
2052,72394,Wrong size,2024-02-09,341.26
2053,56224,Wrong size,2023-12-26,467.43
2054,58031,Wrong size,2025-02-12,261.22
2055,23810,Changed my mind,2025-03-02,243.62
2056,31826,Not as described,2024-11-04,421.15
2057,38064,Not as described,2023-03-12,484.17
2058,8648,Changed my mind,2023-01-20,184.79
2059,49310,Changed my mind,2024-09-24,395.76
2060,28011,Item defective,2024-06-25,176.38
2061,34360,Item defective,2025-04-07,140.82
2062,92952,Changed my mind,2023-10-07,357.87
2063,44858,Not as described,2026-02-11,208.61
2064,95195,Item defective,2024-05-30,24.59
2065,92052,Not as described,2026-01-12,303.12
2066,57668,Item defective,2024-04-16,386.77
2067,21085,Arrived damaged,2023-07-17,395.82
2068,59237,Arrived damaged,2024-04-12,51.97
2069,31296,Arrived damaged,2024-09-10,278.3
2070,58194,Wrong size,2024-02-08,237.78
2071,28081,Changed my mind,2023-11-01,162.14
2072,37663,Not as described,2023-01-12,265.13
2073,69730,Changed my mind,2023-10-27,284.12
2074,93317,Changed my mind,2025-02-20,487.06
2075,28464,Changed my mind,2024-11-13,443.19
2076,26008,Not as described,2026-03-21,115.66
2077,91913,Arrived damaged,2023-11-15,383.87
2078,78827,Arrived damaged,2023-11-07,341.22
2079,77744,Wrong size,2024-10-16,335.4
2080,4827,Wrong size,2024-07-18,272.47
2081,91792,Not as described,2024-08-01,113.55
2082,60254,Arrived damaged,2023-06-03,178.74
2083,55426,Not as described,2024-03-26,232.13
2084,29654,Not as described,2025-09-30,63.33
2085,42508,Wrong size,2024-05-30,198.46
2086,72395,Wrong size,2024-03-05,68.72
2087,80829,Wrong size,2023-08-08,328.2
2088,3784,Item defective,2023-09-13,205.13
2089,32511,Changed my mind,2025-10-28,217.87
2090,19330,Wrong size,2023-05-31,451.31
2091,64684,Item defective,2023-12-10,327.11
2092,41391,Not as described,2023-10-23,280.49
2093,67327,Changed my mind,2023-09-07,32.21
2094,94576,Item defective,2025-05-19,283.42
2095,4759,Item defective,2024-10-17,443.19
2096,74424,Changed my mind,2023-10-15,282.35
2097,52392,Item defective,2025-02-25,432.52
2098,47740,Item defective,2026-03-16,468.54
2099,72411,Changed my mind,2025-08-22,155.37
2100,4764,Changed my mind,2025-04-04,487.55
2101,33458,Item defective,2025-05-19,479.65
2102,87520,Wrong size,2024-01-02,351.36
2103,59060,Changed my mind,2025-05-16,415.5
2104,48311,Wrong size,2025-09-03,166.0
2105,77014,Not as described,2025-01-15,329.71
2106,74721,Not as described,2023-03-31,278.3
2107,45939,Changed my mind,2024-01-25,115.95
2108,26408,Not as described,2026-05-11,448.37
2109,50954,Arrived damaged,2024-05-03,407.71
2110,69610,Arrived damaged,2024-11-28,441.88
2111,80389,Changed my mind,2026-03-03,185.48
2112,14194,Item defective,2026-05-24,297.48
2113,63910,Arrived damaged,2024-04-17,304.28
2114,97328,Arrived damaged,2023-05-24,421.52
2115,92988,Not as described,2023-11-19,68.72
2116,22024,Not as described,2024-07-05,87.33
2117,56932,Changed my mind,2025-01-30,439.15
2118,73809,Item defective,2024-03-05,198.07
2119,53262,Wrong size,2026-01-09,482.77
2120,43019,Arrived damaged,2024-11-03,292.48
2121,90642,Not as described,2025-04-27,126.98
2122,28227,Item defective,2023-12-19,416.6
2123,85334,Not as described,2023-10-11,277.69
2124,26197,Changed my mind,2024-04-19,120.81
2125,27989,Item defective,2024-10-17,59.61
2126,35430,Changed my mind,2025-07-18,434.78
2127,37665,Wrong size,2024-03-26,114.64
2128,69304,Changed my mind,2025-08-09,173.61
2129,48330,Wrong size,2025-08-28,19.92
2130,78506,Arrived damaged,2025-07-01,191.43
2131,7829,Arrived damaged,2023-11-18,241.36
2132,30869,Item defective,2025-12-10,285.04
2133,17848,Changed my mind,2026-03-21,380.55
2134,32815,Arrived damaged,2026-03-05,284.7
2135,15081,Item defective,2023-09-05,212.83
2136,79691,Item defective,2025-02-13,108.09
2137,99868,Wrong size,2025-08-03,37.56
2138,78719,Wrong size,2026-02-15,379.65
2139,95793,Item defective,2025-08-24,184.43
2140,40630,Not as described,2024-09-16,397.08
2141,11110,Arrived damaged,2023-07-18,247.74
2142,32349,Not as described,2023-11-01,252.58
2143,14564,Not as described,2026-06-07,27.79
2144,73831,Not as described,2025-03-07,29.67
2145,32108,Changed my mind,2025-12-06,455.82
2146,36647,Item defective,2025-02-15,490.33
2147,50524,Arrived damaged,2024-04-08,280.2
2148,59170,Item defective,2024-07-19,235.74
2149,58533,Changed my mind,2023-05-27,283.65
2150,98470,Arrived damaged,2025-10-20,71.3
2151,51440,Not as described,2023-10-25,472.09
2152,53157,Item defective,2023-06-06,135.91
2153,83912,Arrived damaged,2024-04-15,473.84
2154,60394,Changed my mind,2024-11-22,459.15
2155,48719,Changed my mind,2025-10-31,454.17
2156,84497,Item defective,2025-10-19,103.79
2157,97222,Item defective,2025-05-06,245.3
2158,27486,Item defective,2023-03-30,361.77
2159,49086,Arrived damaged,2023-07-25,266.37
2160,47685,Wrong size,2023-10-13,129.11
2161,68827,Wrong size,2025-01-24,388.81
2162,87009,Wrong size,2023-11-15,230.99
2163,46513,Arrived damaged,2023-09-16,105.6
2164,56303,Arrived damaged,2023-03-05,125.89
2165,73444,Not as described,2023-10-07,436.2
2166,42294,Not as described,2026-03-13,110.03
2167,97134,Item defective,2025-12-14,334.67
2168,4313,Item defective,2024-10-20,74.75
2169,79243,Changed my mind,2025-05-06,377.09
2170,89772,Changed my mind,2023-06-08,394.18
2171,58003,Arrived damaged,2024-10-23,32.85
2172,93706,Item defective,2023-09-28,131.99
2173,73145,Arrived damaged,2024-06-30,177.56
2174,80349,Wrong size,2026-03-16,52.92
2175,35697,Wrong size,2024-10-18,24.67
2176,52018,Changed my mind,2024-08-06,421.02
2177,93618,Item defective,2023-04-07,394.88
2178,40421,Arrived damaged,2023-08-25,475.9
2179,46558,Wrong size,2024-11-23,422.4
2180,7212,Item defective,2024-07-11,162.98
2181,84292,Wrong size,2024-11-04,452.53
2182,6679,Wrong size,2024-10-14,40.03
2183,86024,Changed my mind,2024-09-01,252.09
2184,27856,Item defective,2024-09-19,434.78
2185,62235,Wrong size,2024-06-03,151.89
2186,24078,Not as described,2023-02-15,467.65
2187,82301,Arrived damaged,2023-05-13,455.23
2188,89393,Changed my mind,2023-02-06,89.88
2189,34144,Not as described,2025-06-24,227.64
2190,91587,Item defective,2025-03-16,100.96
2191,1176,Changed my mind,2026-06-16,262.42
2192,93128,Changed my mind,2025-10-19,291.01
2193,28674,Changed my mind,2024-08-14,393.96
2194,74079,Arrived damaged,2025-03-19,48.72
2195,56416,Changed my mind,2026-06-23,305.31
2196,70076,Arrived damaged,2026-01-19,47.41
2197,97433,Arrived damaged,2025-05-28,401.26
2198,59146,Item defective,2025-03-14,436.57
2199,91360,Wrong size,2024-09-30,25.99
2200,82361,Wrong size,2023-08-26,92.36
2201,38794,Wrong size,2024-02-09,206.24
2202,39867,Not as described,2023-08-27,182.43
2203,24386,Changed my mind,2024-06-30,143.28
2204,92199,Changed my mind,2024-06-27,473.46
2205,84643,Not as described,2024-01-01,23.29
2206,59126,Not as described,2025-12-03,116.64
2207,21635,Arrived damaged,2024-04-22,249.21
2208,6187,Wrong size,2024-10-11,450.57
2209,74203,Not as described,2023-12-08,147.79
2210,10490,Item defective,2023-04-19,11.42
2211,65976,Not as described,2023-02-25,90.03
2212,59212,Arrived damaged,2024-11-10,113.13
2213,58130,Wrong size,2023-09-14,63.57
2214,93889,Arrived damaged,2026-05-29,136.72
2215,53674,Wrong size,2023-07-15,136.13
2216,88945,Not as described,2023-07-01,484.35
2217,18294,Item defective,2026-05-07,452.28
2218,64311,Wrong size,2023-04-21,478.19
2219,46390,Changed my mind,2024-03-06,165.55
2220,62106,Wrong size,2024-11-27,341.37
2221,19204,Not as described,2025-05-20,190.85
2222,8390,Item defective,2026-03-29,498.01
2223,49617,Item defective,2026-02-08,38.2
2224,48027,Not as described,2023-10-02,240.51
2225,10558,Item defective,2026-05-04,132.68
2226,21136,Arrived damaged,2025-12-13,305.58
2227,14140,Arrived damaged,2025-01-24,257.47
2228,10540,Arrived damaged,2025-03-28,55.85
2229,25327,Item defective,2025-10-07,270.19
2230,62637,Arrived damaged,2024-03-06,145.52
2231,41175,Not as described,2024-01-21,54.02
2232,32788,Arrived damaged,2024-12-28,489.64
2233,77824,Not as described,2025-11-08,494.76
2234,44992,Arrived damaged,2025-11-14,202.37
2235,45265,Wrong size,2024-05-11,233.85
2236,12179,Wrong size,2023-05-08,164.23
2237,37983,Changed my mind,2023-06-12,77.26
2238,69893,Wrong size,2024-05-04,260.87
2239,9687,Not as described,2025-06-27,451.05
2240,66747,Item defective,2024-09-20,14.98
2241,69234,Wrong size,2024-01-24,38.07
2242,12250,Arrived damaged,2025-06-08,249.61
2243,64057,Item defective,2024-10-25,297.58
2244,88112,Item defective,2026-03-23,235.16
2245,28018,Item defective,2023-09-23,234.63
2246,65035,Wrong size,2023-06-13,202.86
2247,4340,Wrong size,2025-01-14,152.81
2248,20993,Wrong size,2023-12-20,26.09
2249,48226,Not as described,2026-03-07,437.77
2250,62701,Item defective,2023-11-13,240.0
2251,50311,Item defective,2023-05-14,492.39
2252,26575,Wrong size,2023-08-28,171.42
2253,93596,Changed my mind,2026-02-24,99.21
2254,76191,Arrived damaged,2024-01-23,31.61
2255,2940,Not as described,2024-01-17,66.23
2256,38034,Arrived damaged,2023-01-08,166.33
2257,86078,Arrived damaged,2023-05-15,465.84
2258,12037,Not as described,2026-04-26,419.31
2259,66844,Not as described,2026-06-17,213.6
2260,78394,Wrong size,2023-07-25,283.61
2261,26662,Item defective,2023-09-03,139.83
2262,38604,Not as described,2026-05-22,135.02
2263,57101,Changed my mind,2023-04-29,415.29
2264,27011,Wrong size,2025-09-06,221.69
2265,72089,Arrived damaged,2025-06-22,374.26
2266,84792,Wrong size,2023-11-13,361.53
2267,1206,Arrived damaged,2026-05-24,251.23
2268,46355,Item defective,2025-04-29,92.55
2269,56067,Item defective,2024-05-29,439.17
2270,30559,Wrong size,2024-04-02,301.92
2271,84227,Wrong size,2025-10-10,55.33
2272,74336,Wrong size,2024-01-25,147.53
2273,25159,Wrong size,2023-01-25,386.48
2274,71611,Wrong size,2024-01-05,479.02
2275,90694,Changed my mind,2025-05-19,387.25
2276,2459,Wrong size,2024-08-17,328.34
2277,38621,Arrived damaged,2023-05-08,457.29
2278,10901,Arrived damaged,2024-11-11,72.13
2279,15394,Changed my mind,2025-10-01,129.71
2280,65668,Item defective,2023-03-17,125.38
2281,96016,Arrived damaged,2024-05-03,229.98
2282,66394,Changed my mind,2026-04-23,244.8
2283,40020,Wrong size,2024-03-10,388.86
2284,40500,Item defective,2025-09-21,81.28
2285,18416,Wrong size,2025-03-08,23.07
2286,12506,Arrived damaged,2024-06-21,65.57
2287,28625,Arrived damaged,2026-05-22,147.16
2288,2561,Changed my mind,2025-12-12,55.04
2289,15119,Wrong size,2026-01-23,198.67
2290,21315,Item defective,2023-05-21,290.48
2291,11667,Arrived damaged,2025-04-07,271.96
2292,29213,Item defective,2023-12-18,482.66
2293,2500,Arrived damaged,2023-04-05,469.38
2294,89555,Changed my mind,2023-11-30,306.68
2295,37369,Arrived damaged,2024-03-02,193.43
2296,2865,Arrived damaged,2024-11-22,423.33
2297,98171,Changed my mind,2024-05-21,230.73
2298,69373,Arrived damaged,2026-02-15,221.31
2299,24434,Not as described,2026-07-01,335.46
2300,68107,Not as described,2025-08-04,306.14
2301,92366,Arrived damaged,2025-11-28,254.03
2302,70419,Item defective,2023-03-29,322.86
2303,88021,Arrived damaged,2025-10-26,408.5
2304,35324,Arrived damaged,2025-09-20,216.4
2305,68476,Wrong size,2024-03-20,150.18
2306,48333,Item defective,2024-04-26,350.93
2307,22104,Wrong size,2025-09-16,378.45
2308,48148,Changed my mind,2024-09-29,452.67
2309,74651,Item defective,2025-02-12,359.15
2310,32654,Wrong size,2025-09-26,300.54
2311,49744,Arrived damaged,2023-08-31,288.9
2312,74527,Changed my mind,2024-10-28,12.53
2313,72740,Not as described,2023-11-17,152.25
2314,33184,Item defective,2026-05-14,8.56
2315,8583,Wrong size,2026-01-03,192.02
2316,50597,Item defective,2026-04-16,415.01
2317,28423,Not as described,2023-10-06,494.98
2318,37302,Not as described,2023-05-09,386.91
2319,84418,Wrong size,2025-07-10,416.66
2320,32241,Changed my mind,2024-01-21,311.77
2321,24993,Changed my mind,2025-10-28,94.43
2322,59158,Not as described,2024-04-02,272.44
2323,62742,Wrong size,2024-03-16,260.42
2324,33840,Changed my mind,2025-05-06,419.54
2325,15916,Not as described,2025-09-01,271.07
2326,7207,Not as described,2024-04-29,298.75
2327,42366,Changed my mind,2026-05-21,457.12
2328,30267,Arrived damaged,2023-05-20,29.3
2329,37731,Changed my mind,2025-05-23,379.05
2330,3042,Wrong size,2024-04-05,266.01
2331,53510,Wrong size,2024-02-22,438.51
2332,89614,Wrong size,2026-02-19,485.03
2333,91917,Wrong size,2025-08-26,205.99
2334,42202,Not as described,2023-02-02,422.3
2335,45121,Wrong size,2025-11-28,359.88
2336,60396,Changed my mind,2023-11-15,85.22
2337,97606,Wrong size,2025-06-23,455.62
2338,5055,Arrived damaged,2026-06-14,298.46
2339,29614,Item defective,2025-06-17,494.26
2340,41784,Wrong size,2023-03-19,218.11
2341,70555,Arrived damaged,2023-03-23,440.03
2342,81932,Not as described,2024-10-28,320.63
2343,29053,Not as described,2025-10-29,169.39
2344,28330,Wrong size,2025-11-14,320.57
2345,43965,Item defective,2025-08-10,137.04
2346,16701,Not as described,2024-11-26,270.07
2347,69032,Changed my mind,2025-07-12,215.69
2348,48630,Not as described,2025-09-02,144.43
2349,49678,Not as described,2024-03-23,95.7
2350,69219,Arrived damaged,2024-07-17,150.24
2351,41147,Changed my mind,2024-03-31,220.5
2352,97972,Not as described,2025-05-05,340.57
2353,7871,Not as described,2024-09-07,10.57
2354,78815,Not as described,2025-12-08,224.45
2355,83152,Arrived damaged,2025-11-28,199.55
2356,49926,Changed my mind,2023-08-19,103.65
2357,74864,Wrong size,2025-01-31,335.89
2358,41443,Item defective,2023-12-21,239.85
2359,63313,Not as described,2023-01-25,430.78
2360,18760,Arrived damaged,2026-04-22,147.55
2361,93530,Arrived damaged,2023-06-17,485.98
2362,82816,Item defective,2025-10-13,292.37
2363,96775,Not as described,2023-01-11,271.14
2364,83960,Wrong size,2025-11-27,340.96
2365,64376,Arrived damaged,2023-07-29,398.92
2366,88290,Changed my mind,2025-01-28,254.86
2367,23933,Wrong size,2024-05-22,304.02
2368,75674,Arrived damaged,2023-09-08,404.64
2369,81743,Changed my mind,2023-04-08,432.59
2370,5990,Wrong size,2023-06-08,285.72
2371,25122,Arrived damaged,2026-04-17,331.2
2372,62907,Wrong size,2025-07-04,70.02
2373,26714,Wrong size,2025-04-30,240.48
2374,19377,Changed my mind,2024-06-22,439.31
2375,46870,Changed my mind,2026-03-26,43.91
2376,92258,Not as described,2025-11-05,72.27
2377,77075,Arrived damaged,2026-01-04,49.14
2378,69512,Item defective,2023-06-03,219.43
2379,40940,Changed my mind,2025-02-10,86.38
2380,21583,Wrong size,2025-07-21,80.83
2381,75576,Changed my mind,2025-12-29,442.79
2382,48416,Not as described,2026-03-15,251.82
2383,45906,Wrong size,2026-03-11,120.92
2384,47153,Wrong size,2025-08-22,333.94
2385,80958,Item defective,2023-08-18,440.26
2386,53608,Changed my mind,2024-12-02,109.38
2387,2279,Wrong size,2024-10-05,206.01
2388,59669,Wrong size,2025-12-23,329.82
2389,26066,Not as described,2026-01-27,346.54
2390,7601,Changed my mind,2024-02-22,108.67
2391,32828,Arrived damaged,2024-10-27,150.23
2392,81304,Item defective,2025-10-19,397.04
2393,59495,Item defective,2024-08-12,320.81
2394,9816,Not as described,2023-05-23,407.63
2395,50463,Not as described,2024-12-29,233.38
2396,58495,Not as described,2024-08-24,5.68
2397,73097,Wrong size,2025-08-27,323.57
2398,82177,Changed my mind,2023-01-22,475.23
2399,3,Item defective,2025-04-26,91.8
2400,37549,Changed my mind,2023-10-07,302.44
2401,14068,Changed my mind,2023-01-11,472.85
2402,31195,Not as described,2026-06-28,257.73
2403,31730,Arrived damaged,2025-03-10,248.24
2404,92002,Not as described,2024-12-22,498.79
2405,78959,Arrived damaged,2023-08-25,369.24
2406,10358,Changed my mind,2023-12-27,317.0
2407,89773,Not as described,2026-01-29,304.03
2408,3837,Wrong size,2023-05-17,29.67
2409,61283,Not as described,2024-12-04,386.66
2410,86417,Item defective,2023-02-07,399.43
2411,89522,Arrived damaged,2024-11-30,303.68
2412,84111,Changed my mind,2023-03-28,316.47
2413,68602,Item defective,2025-07-03,392.78
2414,92131,Arrived damaged,2023-09-10,356.42
2415,4496,Changed my mind,2026-03-24,58.38
2416,75448,Changed my mind,2023-09-12,25.47
2417,32077,Changed my mind,2025-11-12,436.55
2418,61353,Arrived damaged,2024-10-24,40.02
2419,17961,Not as described,2026-02-21,310.68
2420,91633,Not as described,2025-01-10,436.29
2421,89251,Not as described,2023-02-08,306.39
2422,49853,Not as described,2024-03-06,251.12
2423,51401,Arrived damaged,2023-03-19,91.01
2424,16096,Item defective,2025-11-22,22.55
2425,87257,Not as described,2024-02-24,34.46
2426,1022,Wrong size,2023-05-19,315.75
2427,94361,Changed my mind,2024-05-10,409.02
2428,53095,Wrong size,2026-05-25,490.46
2429,70859,Not as described,2025-10-09,413.84
2430,38703,Wrong size,2023-11-28,112.62
2431,90413,Not as described,2024-01-05,361.78
2432,95999,Wrong size,2023-11-26,389.36
2433,90299,Wrong size,2023-02-04,59.66
2434,78538,Wrong size,2023-08-25,396.98
2435,8330,Item defective,2024-02-09,381.02
2436,10533,Changed my mind,2025-09-12,234.24
2437,56508,Changed my mind,2025-05-02,290.63
2438,12371,Changed my mind,2025-07-07,222.52
2439,1560,Wrong size,2026-04-05,207.74
2440,13136,Item defective,2026-05-26,299.82
2441,4261,Changed my mind,2024-10-22,73.2
2442,60087,Arrived damaged,2025-12-27,123.18
2443,43467,Wrong size,2023-01-03,309.04
2444,76746,Arrived damaged,2023-03-07,415.36
2445,79151,Item defective,2025-04-28,223.72
2446,80299,Item defective,2025-08-04,88.47
2447,9161,Not as described,2023-04-25,171.2
2448,22363,Arrived damaged,2024-03-22,440.37
2449,19389,Item defective,2024-10-10,124.01
2450,16956,Not as described,2024-01-05,251.86
