order_id,customer_id,order_date,order_status,payment_method,total_amount
38577,88,2025-04-03 00:00:00,delivered,wallet,659.75
38578,5843,2025-08-05 00:00:00,returned,netbanking,263.86
38579,2002,2023-03-06 00:00:00,delivered,wallet,2733.32
38580,4583,2023-01-19 00:00:00,delivered,wallet,3129.91
38581,1247,2024-03-20 00:00:00,delivered,upi,5225.5
38582,5347,2024-11-27 00:00:00,delivered,cod,3218.5
38583,3587,2024-08-29 00:00:00,delivered,card,1648.11
38584,20,2023-07-17 00:00:00,placed,wallet,3858.43
38585,7323,2025-06-12 00:00:00,cancelled,card,2105.76
38586,6995,2025-01-02 00:00:00,delivered,netbanking,2141.86
38587,5289,2023-09-14 00:00:00,delivered,cod,2529.39
38588,3876,2026-01-06 00:00:00,delivered,card,275.36
38589,5068,2024-03-27 00:00:00,delivered,upi,1462.64
38590,5908,2025-05-28 00:00:00,delivered,netbanking,3605.47
38591,1108,2024-10-01 00:00:00,delivered,netbanking,5097.56
38592,3346,2024-04-27 00:00:00,shipped,cod,3990.02
38593,3711,2026-01-16 00:00:00,delivered,cod,1020.5
38594,6958,2026-04-14 00:00:00,delivered,card,1487.67
38595,5253,2024-06-04 00:00:00,shipped,upi,682.58
38596,7561,2024-01-17 00:00:00,shipped,card,1841.65
38597,7047,2023-06-12 00:00:00,delivered,cod,1898.7
38598,3388,2023-11-16 00:00:00,delivered,cod,3540.25
38599,2741,2024-07-23 00:00:00,cancelled,upi,2808.56
38600,3590,2025-03-27 00:00:00,delivered,netbanking,2327.7
38601,3149,2026-05-29 00:00:00,delivered,card,696.84
38602,2816,2025-06-19 00:00:00,delivered,upi,2738.99
38603,722,2023-12-14 00:00:00,delivered,cod,1959.24
38604,2256,2023-10-16 00:00:00,cancelled,upi,2434.08
38605,5025,2023-08-23 00:00:00,cancelled,upi,2784.08
38606,2894,2023-11-13 00:00:00,delivered,netbanking,4694.73
38607,3472,2024-05-23 00:00:00,delivered,wallet,1260.9
38608,6983,2024-03-04 00:00:00,delivered,card,1596.25
38609,4367,2024-03-07 00:00:00,placed,cod,1264.01
38610,6048,2023-07-19 00:00:00,delivered,netbanking,817.14
38611,5273,2024-01-29 00:00:00,delivered,cod,1051.36
38612,1651,2026-05-22 00:00:00,delivered,cod,4058.72
38613,4665,2024-06-06 00:00:00,delivered,upi,889.3
38614,1191,2023-09-20 00:00:00,delivered,cod,1658.2
38615,1415,2026-02-20 00:00:00,returned,card,3602.48
38616,7550,2025-11-11 00:00:00,returned,upi,1176.51
38617,2164,2023-01-31 00:00:00,delivered,upi,1767.86
38618,3511,2024-08-08 00:00:00,delivered,upi,690.12
38619,7204,2025-07-17 00:00:00,delivered,wallet,1709.42
38620,138,2026-04-06 00:00:00,cancelled,card,1511.9
38621,4034,2024-02-13 00:00:00,delivered,netbanking,5163.4
38622,2211,2023-04-12 00:00:00,cancelled,netbanking,3564.15
38623,7887,2024-01-01 00:00:00,delivered,card,2240.91
38624,1121,2023-06-10 00:00:00,delivered,upi,3591.76
38625,2073,2025-05-02 00:00:00,shipped,cod,4759.42
38626,6606,2025-05-29 00:00:00,delivered,netbanking,1135.29
38627,5871,2026-05-23 00:00:00,delivered,cod,4399.69
38628,4022,2023-04-17 00:00:00,shipped,netbanking,991.33
38629,2275,2025-04-17 00:00:00,delivered,card,2814.9
38630,2230,2024-11-20 00:00:00,delivered,upi,544.32
38631,4988,2025-04-04 00:00:00,shipped,card,2486.52
38632,555,2023-11-08 00:00:00,returned,card,826.4
38633,4782,2024-11-03 00:00:00,delivered,cod,2928.61
38634,3720,2024-02-01 00:00:00,cancelled,netbanking,3425.43
38635,3162,2024-02-19 00:00:00,delivered,upi,4417.84
38636,5897,2023-03-15 00:00:00,delivered,netbanking,373.1
38637,2378,2023-05-03 00:00:00,delivered,wallet,2560.85
38638,5389,2025-09-13 00:00:00,delivered,wallet,2065.29
38639,6337,2024-10-26 00:00:00,delivered,upi,1030.15
38640,1710,2025-12-10 00:00:00,placed,cod,2702.91
38641,4943,2024-03-28 00:00:00,cancelled,netbanking,1287.64
38642,5430,2023-10-21 00:00:00,returned,cod,2438.01
38643,2414,2025-05-17 00:00:00,delivered,wallet,3375.94
38644,262,2024-07-08 00:00:00,delivered,netbanking,1885.94
38645,798,2024-09-15 00:00:00,delivered,netbanking,2359.57
38646,5953,2023-04-30 00:00:00,delivered,wallet,3324.5
38647,3514,2026-01-10 00:00:00,delivered,netbanking,2807.83
38648,7610,2023-09-13 00:00:00,delivered,cod,3612.97
38649,1728,2024-07-03 00:00:00,delivered,upi,1890.09
38650,7601,2023-11-11 00:00:00,placed,card,2502.93
38651,6330,2026-06-01 00:00:00,shipped,upi,3975.14
38652,5435,2024-12-12 00:00:00,delivered,cod,5095.0
38653,2356,2025-07-24 00:00:00,placed,cod,2828.49
38654,7401,2025-09-26 00:00:00,delivered,upi,1571.15
38655,5761,2026-01-11 00:00:00,delivered,netbanking,5855.27
38656,775,2025-11-30 00:00:00,cancelled,upi,1001.79
38657,3634,2026-03-10 00:00:00,delivered,card,1052.3
38658,6082,2024-01-27 00:00:00,delivered,cod,7222.16
38659,4599,2025-05-02 00:00:00,returned,card,3679.62
38660,639,2023-09-11 00:00:00,delivered,cod,3954.61
38661,6098,2023-12-24 00:00:00,delivered,netbanking,2747.94
38662,4472,2024-03-31 00:00:00,delivered,wallet,2498.28
38663,1534,2025-04-08 00:00:00,placed,wallet,2828.3
38664,7468,2024-03-02 00:00:00,delivered,wallet,555.13
38665,6862,2025-10-25 00:00:00,delivered,netbanking,2113.66
38666,5011,2023-11-25 00:00:00,returned,wallet,2202.42
38667,1817,2025-05-10 00:00:00,placed,netbanking,2078.34
38668,230,2025-02-20 00:00:00,delivered,card,4067.97
38669,353,2023-11-03 00:00:00,delivered,cod,785.93
38670,1560,2025-06-15 00:00:00,cancelled,netbanking,1357.06
38671,157,2025-10-16 00:00:00,shipped,upi,1232.64
38672,3696,2024-02-18 00:00:00,shipped,card,1380.24
38673,2492,2025-01-18 00:00:00,delivered,wallet,1636.04
38674,7895,2024-01-13 00:00:00,delivered,netbanking,3959.47
38675,6405,2025-09-14 00:00:00,delivered,card,219.02
38676,534,2024-09-02 00:00:00,shipped,card,315.73
38677,4223,2024-05-11 00:00:00,delivered,wallet,3148.4
38678,3662,2025-06-04 00:00:00,delivered,cod,1469.4
38679,2493,2025-05-28 00:00:00,shipped,card,6293.73
38680,1828,2025-07-15 00:00:00,delivered,cod,1919.51
38681,1439,2023-02-14 00:00:00,delivered,upi,303.24
38682,1092,2024-08-30 00:00:00,shipped,wallet,2207.9
38683,7486,2025-09-07 00:00:00,cancelled,cod,72.59
38684,2062,2025-04-18 00:00:00,cancelled,upi,81.37
38685,4184,2023-11-25 00:00:00,shipped,card,3976.68
38686,7040,2024-08-26 00:00:00,delivered,cod,64.3
38687,1200,2025-02-20 00:00:00,delivered,netbanking,1188.11
38688,2899,2023-02-28 00:00:00,delivered,upi,1113.56
38689,3175,2026-03-20 00:00:00,delivered,upi,1347.66
38690,6260,2025-11-22 00:00:00,delivered,wallet,952.28
38691,6472,2024-12-17 00:00:00,delivered,upi,192.04
38692,6399,2024-08-30 00:00:00,delivered,card,1077.02
38693,4163,2026-05-17 00:00:00,shipped,wallet,1899.27
38694,5553,2026-02-25 00:00:00,delivered,cod,868.14
38695,5113,2024-07-15 00:00:00,delivered,upi,559.56
38696,7180,2024-03-11 00:00:00,delivered,netbanking,138.12
38697,5939,2023-05-02 00:00:00,delivered,netbanking,4847.57
38698,1691,2023-05-30 00:00:00,delivered,upi,3639.65
38699,5657,2025-10-13 00:00:00,cancelled,cod,40.91
38700,7914,2023-02-03 00:00:00,returned,cod,2424.07
38701,2770,2025-03-11 00:00:00,delivered,cod,3449.12
38702,4672,2024-05-06 00:00:00,shipped,card,2652.59
38703,7210,2026-04-25 00:00:00,delivered,netbanking,2175.42
38704,5915,2023-09-22 00:00:00,delivered,wallet,5325.36
38705,700,2023-12-18 00:00:00,returned,card,351.86
38706,4985,2026-06-09 00:00:00,delivered,netbanking,2492.22
38707,1646,2023-01-22 00:00:00,delivered,wallet,5353.52
38708,6221,2024-09-22 00:00:00,shipped,netbanking,1300.7
38709,769,2024-05-06 00:00:00,delivered,wallet,698.46
38710,2237,2024-09-01 00:00:00,delivered,cod,3464.25
38711,1696,2025-03-20 00:00:00,delivered,card,1762.25
38712,3992,2024-05-23 00:00:00,delivered,card,1046.67
38713,3887,2023-12-23 00:00:00,delivered,netbanking,4899.06
38714,2918,2023-08-11 00:00:00,shipped,upi,2088.06
38715,4750,2025-09-13 00:00:00,delivered,upi,3012.38
38716,7703,2023-06-20 00:00:00,placed,netbanking,4059.8
38717,3457,2025-08-06 00:00:00,shipped,wallet,4004.78
38718,4357,2024-02-29 00:00:00,delivered,wallet,1543.8
38719,3680,2025-09-16 00:00:00,delivered,cod,2176.24
38720,1853,2025-04-24 00:00:00,placed,upi,3593.67
38721,2163,2025-11-17 00:00:00,delivered,upi,3701.84
38722,5148,2025-05-12 00:00:00,delivered,cod,2226.76
38723,4759,2024-03-09 00:00:00,delivered,card,137.42
38724,7411,2024-01-29 00:00:00,delivered,card,4788.39
38725,6288,2026-06-23 00:00:00,delivered,wallet,1540.88
38726,5151,2025-08-05 00:00:00,placed,card,3921.25
38727,7754,2023-11-04 00:00:00,shipped,wallet,1506.66
38728,1344,2024-07-19 00:00:00,delivered,wallet,1521.34
38729,233,2025-05-11 00:00:00,delivered,netbanking,840.27
38730,609,2023-03-12 00:00:00,shipped,wallet,845.74
38731,1948,2025-12-04 00:00:00,cancelled,cod,1816.21
38732,4076,2023-03-24 00:00:00,shipped,wallet,1617.92
38733,716,2025-02-17 00:00:00,delivered,netbanking,7596.98
38734,6952,2024-03-01 00:00:00,shipped,card,469.26
38735,2893,2025-03-09 00:00:00,returned,upi,2162.83
38736,1512,2025-07-05 00:00:00,shipped,upi,3601.78
38737,5301,2025-08-29 00:00:00,delivered,card,1270.36
38738,3977,2026-04-02 00:00:00,delivered,upi,1195.41
38739,2667,2026-04-17 00:00:00,delivered,cod,2708.0
38740,437,2023-11-12 00:00:00,delivered,wallet,2329.53
38741,431,2023-03-07 00:00:00,delivered,cod,5846.04
38742,4508,2026-05-08 00:00:00,delivered,netbanking,2657.58
38743,1700,2025-11-24 00:00:00,delivered,card,303.78
38744,1125,2024-04-17 00:00:00,cancelled,upi,1326.47
38745,774,2026-01-31 00:00:00,delivered,upi,1427.7
38746,2054,2024-07-08 00:00:00,returned,netbanking,2802.4
38747,1138,2026-04-25 00:00:00,delivered,wallet,758.82
38748,4092,2025-03-08 00:00:00,delivered,wallet,1808.45
38749,3581,2024-01-22 00:00:00,delivered,wallet,360.67
38750,6592,2023-10-28 00:00:00,delivered,wallet,2786.38
38751,4563,2026-02-01 00:00:00,delivered,upi,2585.83
38752,4207,2026-01-22 00:00:00,cancelled,upi,3671.76
38753,3293,2024-05-20 00:00:00,delivered,upi,272.67
38754,110,2026-05-02 00:00:00,delivered,card,965.86
38755,5812,2024-02-20 00:00:00,delivered,cod,1254.15
38756,5433,2025-10-14 00:00:00,returned,cod,640.98
38757,3577,2025-11-13 00:00:00,cancelled,upi,1532.96
38758,3351,2023-12-19 00:00:00,shipped,card,2653.1
38759,4444,2024-10-28 00:00:00,shipped,cod,2294.32
38760,6550,2025-01-18 00:00:00,cancelled,cod,2886.25
38761,5839,2023-07-22 00:00:00,delivered,upi,4662.98
38762,4022,2025-02-26 00:00:00,delivered,cod,3968.04
38763,7392,2024-06-26 00:00:00,delivered,netbanking,172.1
38764,947,2023-04-22 00:00:00,delivered,upi,5119.97
38765,1280,2026-04-12 00:00:00,delivered,upi,373.04
38766,2006,2023-01-10 00:00:00,shipped,netbanking,3905.6
38767,3222,2025-09-25 00:00:00,delivered,upi,1064.67
38768,958,2025-05-03 00:00:00,cancelled,netbanking,2219.29
38769,4521,2023-11-11 00:00:00,delivered,upi,1598.64
38770,2753,2024-06-24 00:00:00,delivered,card,1844.97
38771,6180,2025-02-21 00:00:00,delivered,netbanking,2621.44
38772,620,2023-11-23 00:00:00,delivered,card,1207.44
38773,5159,2023-04-01 00:00:00,cancelled,card,9368.63
38774,1887,2023-04-15 00:00:00,delivered,netbanking,53.84
38775,1959,2026-04-06 00:00:00,shipped,upi,826.28
38776,142,2025-11-20 00:00:00,delivered,wallet,1600.98
38777,2568,2026-02-13 00:00:00,delivered,upi,668.05
38778,4503,2025-06-10 00:00:00,delivered,upi,1060.95
38779,7435,2025-02-07 00:00:00,returned,upi,1632.61
38780,7525,2026-06-15 00:00:00,delivered,upi,1556.61
38781,6356,2025-03-29 00:00:00,delivered,card,1782.16
38782,192,2024-02-04 00:00:00,delivered,upi,2740.45
38783,3703,2024-10-30 00:00:00,delivered,upi,2095.75
38784,4954,2026-05-05 00:00:00,delivered,wallet,973.4
38785,7177,2026-03-10 00:00:00,delivered,upi,888.19
38786,5395,2026-02-02 00:00:00,delivered,upi,1846.72
38787,7665,2025-05-10 00:00:00,cancelled,netbanking,3461.0
38788,5805,2025-06-27 00:00:00,returned,cod,3494.62
38789,4862,2026-01-06 00:00:00,returned,wallet,1933.44
38790,6917,2023-01-11 00:00:00,shipped,netbanking,3561.09
38791,4221,2025-11-14 00:00:00,delivered,cod,861.57
38792,5058,2024-04-25 00:00:00,delivered,wallet,4210.1
38793,3419,2025-07-06 00:00:00,delivered,cod,525.76
38794,4889,2023-06-19 00:00:00,shipped,upi,3093.24
38795,7220,2026-06-16 00:00:00,delivered,cod,3060.73
38796,3641,2023-04-28 00:00:00,delivered,cod,2725.2
38797,543,2025-12-09 00:00:00,delivered,upi,2220.28
38798,4687,2023-09-07 00:00:00,delivered,netbanking,1636.8
38799,2193,2024-05-25 00:00:00,returned,upi,3185.68
38800,891,2025-04-29 00:00:00,delivered,netbanking,5893.16
38801,962,2024-03-07 00:00:00,cancelled,netbanking,2778.21
38802,1814,2025-01-14 00:00:00,delivered,upi,3276.3
38803,1234,2024-12-17 00:00:00,delivered,cod,4409.7
38804,4645,2024-02-22 00:00:00,delivered,upi,1956.59
38805,3691,2024-06-05 00:00:00,delivered,wallet,4663.16
38806,5379,2025-04-30 00:00:00,delivered,card,1648.24
38807,1197,2024-01-27 00:00:00,delivered,wallet,1274.35
38808,3552,2024-12-07 00:00:00,placed,card,1881.6
38809,421,2023-02-01 00:00:00,returned,upi,4837.74
38810,5761,2023-08-22 00:00:00,delivered,card,3316.09
38811,607,2025-04-14 00:00:00,delivered,wallet,476.57
38812,6114,2024-10-25 00:00:00,delivered,card,1292.88
38813,5276,2025-05-20 00:00:00,delivered,wallet,1430.59
38814,5542,2024-08-24 00:00:00,delivered,card,2754.56
38815,3847,2024-08-31 00:00:00,delivered,card,4219.48
38816,1060,2025-08-28 00:00:00,delivered,upi,3807.6
38817,1185,2026-03-05 00:00:00,cancelled,cod,1316.97
38818,6537,2026-03-14 00:00:00,returned,netbanking,3946.91
38819,6415,2024-02-19 00:00:00,delivered,netbanking,1483.68
38820,1258,2023-04-03 00:00:00,shipped,card,1958.0
38821,5346,2023-08-06 00:00:00,delivered,netbanking,2339.06
38822,6494,2025-07-02 00:00:00,delivered,cod,3447.8
38823,5809,2024-07-25 00:00:00,returned,wallet,944.82
38824,6916,2025-03-25 00:00:00,delivered,cod,3986.7
38825,6770,2023-05-04 00:00:00,delivered,upi,1535.24
38826,7538,2025-10-01 00:00:00,delivered,wallet,1444.17
38827,2976,2023-01-29 00:00:00,returned,card,1398.09
38828,6323,2024-01-02 00:00:00,delivered,cod,1870.16
38829,639,2025-05-15 00:00:00,placed,cod,2471.28
38830,5568,2026-02-26 00:00:00,delivered,cod,681.11
38831,6781,2026-03-10 00:00:00,delivered,cod,2896.04
38832,6735,2025-02-27 00:00:00,delivered,wallet,4801.06
38833,2291,2024-03-21 00:00:00,returned,card,4131.36
38834,1062,2026-05-28 00:00:00,delivered,card,3861.0
38835,6759,2025-10-02 00:00:00,delivered,netbanking,347.84
38836,5627,2024-11-05 00:00:00,cancelled,upi,6358.48
38837,908,2026-05-19 00:00:00,delivered,netbanking,299.18
38838,1970,2023-06-12 00:00:00,cancelled,cod,922.21
38839,2299,2023-11-15 00:00:00,delivered,cod,1901.14
38840,779,2025-06-26 00:00:00,delivered,wallet,938.54
38841,3181,2024-05-31 00:00:00,delivered,cod,379.68
38842,3244,2025-10-19 00:00:00,delivered,cod,305.98
38843,5033,2025-06-13 00:00:00,delivered,upi,1548.95
38844,3776,2024-12-13 00:00:00,returned,upi,1061.12
38845,1921,2025-11-02 00:00:00,delivered,card,384.12
38846,7405,2023-07-13 00:00:00,delivered,card,3943.38
38847,4225,2024-09-06 00:00:00,delivered,cod,993.45
38848,1914,2023-07-20 00:00:00,delivered,cod,2666.87
38849,1502,2024-02-28 00:00:00,shipped,netbanking,1654.12
38850,932,2023-09-23 00:00:00,delivered,cod,2732.85
38851,7806,2026-06-27 00:00:00,delivered,wallet,636.93
38852,7186,2023-05-30 00:00:00,delivered,cod,5393.35
38853,526,2023-12-08 00:00:00,delivered,netbanking,1340.42
38854,7310,2024-02-06 00:00:00,delivered,wallet,1353.02
38855,6508,2025-11-18 00:00:00,delivered,wallet,2613.08
38856,3147,2024-05-22 00:00:00,shipped,cod,4111.23
38857,2924,2025-04-15 00:00:00,delivered,upi,2233.24
38858,2368,2024-03-18 00:00:00,delivered,wallet,2080.98
38859,6112,2025-09-15 00:00:00,shipped,netbanking,3537.36
38860,6253,2025-10-02 00:00:00,delivered,wallet,4393.82
38861,4689,2023-11-29 00:00:00,delivered,wallet,6700.44
38862,5272,2025-08-30 00:00:00,delivered,netbanking,1774.44
38863,6747,2023-09-09 00:00:00,placed,upi,3229.0
38864,4996,2023-03-25 00:00:00,delivered,netbanking,3489.96
38865,2057,2025-07-09 00:00:00,delivered,cod,1976.97
38866,2981,2023-06-13 00:00:00,delivered,netbanking,1785.81
38867,7127,2023-10-08 00:00:00,delivered,upi,4318.2
38868,3687,2025-04-05 00:00:00,returned,upi,3443.41
38869,6522,2025-07-19 00:00:00,returned,upi,3211.46
38870,7200,2025-02-01 00:00:00,delivered,upi,2137.05
38871,185,2026-05-20 00:00:00,delivered,upi,1616.88
38872,5244,2023-05-07 00:00:00,delivered,cod,1955.01
38873,1891,2024-01-13 00:00:00,cancelled,card,1813.25
38874,4511,2024-08-14 00:00:00,delivered,wallet,4278.27
38875,5303,2024-08-02 00:00:00,delivered,netbanking,3076.6
38876,7868,2023-05-07 00:00:00,delivered,cod,4132.78
38877,4828,2024-10-19 00:00:00,delivered,netbanking,2897.01
38878,3341,2023-03-15 00:00:00,delivered,netbanking,3663.72
38879,6624,2023-03-04 00:00:00,delivered,card,200.47
38880,5813,2024-10-14 00:00:00,shipped,netbanking,6348.16
38881,5048,2024-07-29 00:00:00,delivered,cod,299.4
38882,6350,2024-03-29 00:00:00,delivered,card,2382.06
38883,7727,2024-11-06 00:00:00,delivered,wallet,3161.12
38884,6518,2025-02-12 00:00:00,delivered,netbanking,2379.06
38885,1280,2024-06-26 00:00:00,delivered,cod,845.49
38886,1361,2025-05-20 00:00:00,placed,card,4104.86
38887,1878,2024-12-11 00:00:00,delivered,wallet,918.18
38888,1600,2025-09-22 00:00:00,delivered,netbanking,774.62
38889,7567,2025-01-01 00:00:00,delivered,wallet,1628.14
38890,5347,2025-01-10 00:00:00,delivered,upi,2596.23
38891,2430,2023-11-15 00:00:00,returned,upi,2166.41
38892,2249,2024-03-24 00:00:00,returned,card,654.23
38893,1534,2023-12-09 00:00:00,delivered,wallet,2192.38
38894,2342,2025-05-11 00:00:00,delivered,card,2647.6
38895,7901,2025-09-24 00:00:00,cancelled,netbanking,4101.34
38896,209,2024-03-01 00:00:00,delivered,cod,98.16
38897,7898,2024-08-04 00:00:00,delivered,card,3482.4
38898,1101,2024-09-08 00:00:00,delivered,netbanking,194.64
38899,242,2026-04-24 00:00:00,delivered,wallet,4397.78
38900,6333,2025-03-24 00:00:00,delivered,netbanking,428.4
38901,3509,2024-03-18 00:00:00,cancelled,netbanking,1116.06
38902,6316,2024-06-28 00:00:00,delivered,wallet,6900.8
38903,287,2023-01-02 00:00:00,delivered,wallet,248.43
38904,73,2025-05-05 00:00:00,shipped,cod,3611.6
38905,2251,2024-06-20 00:00:00,delivered,upi,2751.76
38906,3568,2024-09-24 00:00:00,delivered,wallet,1043.17
38907,7891,2024-12-18 00:00:00,delivered,card,1881.94
38908,539,2025-02-08 00:00:00,delivered,card,3031.1
38909,728,2023-03-24 00:00:00,delivered,netbanking,49.65
38910,1763,2024-03-29 00:00:00,shipped,wallet,896.27
38911,4503,2025-10-15 00:00:00,delivered,netbanking,1317.36
38912,1338,2026-05-29 00:00:00,delivered,netbanking,2397.87
38913,1743,2024-12-04 00:00:00,delivered,wallet,5322.78
38914,7500,2025-04-28 00:00:00,delivered,wallet,1561.92
38915,5704,2023-12-08 00:00:00,delivered,wallet,1652.28
38916,7263,2024-12-07 00:00:00,shipped,netbanking,3211.32
38917,5683,2024-06-21 00:00:00,cancelled,upi,4385.32
38918,4921,2023-11-28 00:00:00,shipped,wallet,603.51
38919,3048,2024-12-07 00:00:00,delivered,cod,3082.83
38920,5828,2024-07-07 00:00:00,delivered,netbanking,2676.07
38921,7126,2024-11-09 00:00:00,delivered,upi,1065.89
38922,2054,2023-11-05 00:00:00,returned,card,3016.08
38923,24,2023-10-13 00:00:00,shipped,card,1496.4
38924,7296,2025-07-13 00:00:00,returned,card,3604.53
38925,4737,2025-07-28 00:00:00,delivered,netbanking,3083.02
38926,724,2025-06-26 00:00:00,shipped,netbanking,4019.02
38927,6936,2024-07-07 00:00:00,delivered,upi,4528.86
38928,821,2025-03-19 00:00:00,delivered,card,1358.94
38929,2945,2023-03-23 00:00:00,returned,upi,1853.82
38930,5086,2024-03-24 00:00:00,delivered,cod,1354.57
38931,6025,2024-10-06 00:00:00,delivered,upi,2590.1
38932,5726,2025-09-17 00:00:00,delivered,card,4395.94
38933,2866,2023-05-08 00:00:00,placed,card,1649.43
38934,6050,2024-11-01 00:00:00,delivered,wallet,2849.34
38935,443,2024-04-15 00:00:00,shipped,cod,2824.41
38936,6422,2026-02-18 00:00:00,delivered,card,1457.12
38937,6037,2023-01-23 00:00:00,delivered,upi,2203.88
38938,5803,2023-07-12 00:00:00,delivered,wallet,254.66
38939,1960,2023-03-27 00:00:00,cancelled,cod,2930.54
38940,6851,2023-11-28 00:00:00,delivered,netbanking,1548.16
38941,4715,2024-07-17 00:00:00,delivered,netbanking,2576.58
38942,4289,2025-04-06 00:00:00,delivered,upi,1973.75
38943,284,2024-07-03 00:00:00,placed,cod,2889.57
38944,7085,2023-12-08 00:00:00,cancelled,wallet,486.34
38945,955,2023-01-30 00:00:00,delivered,cod,898.86
38946,5938,2024-07-01 00:00:00,delivered,card,3444.4
38947,7909,2023-05-13 00:00:00,delivered,wallet,4134.68
38948,5046,2025-12-31 00:00:00,delivered,upi,3810.77
38949,6030,2023-01-14 00:00:00,delivered,netbanking,3241.35
38950,5273,2023-07-20 00:00:00,delivered,upi,108.75
38951,7251,2023-01-27 00:00:00,shipped,netbanking,1694.76
38952,3424,2023-07-03 00:00:00,shipped,card,1638.67
38953,231,2025-04-05 00:00:00,delivered,cod,411.84
38954,4938,2025-06-09 00:00:00,delivered,upi,4151.5
38955,4954,2024-09-21 00:00:00,delivered,cod,18.15
38956,627,2023-05-05 00:00:00,delivered,wallet,5784.98
38957,5023,2024-12-26 00:00:00,placed,netbanking,1495.7
38958,6886,2024-06-14 00:00:00,delivered,upi,2353.47
38959,3893,2026-01-14 00:00:00,delivered,upi,1495.89
38960,551,2023-12-27 00:00:00,delivered,upi,2117.31
38961,6162,2024-12-19 00:00:00,returned,upi,2837.34
38962,5438,2024-09-07 00:00:00,delivered,upi,748.26
38963,2148,2025-02-24 00:00:00,delivered,card,2528.24
38964,1720,2023-11-11 00:00:00,delivered,upi,708.66
38965,7445,2024-09-10 00:00:00,delivered,wallet,3952.62
38966,2488,2026-05-07 00:00:00,delivered,wallet,1698.05
38967,2610,2025-09-08 00:00:00,delivered,netbanking,3810.18
38968,2619,2024-04-15 00:00:00,delivered,netbanking,1920.46
38969,367,2025-05-22 00:00:00,delivered,cod,2655.32
38970,408,2023-07-24 00:00:00,delivered,cod,3856.31
38971,1425,2024-09-29 00:00:00,delivered,wallet,885.64
38972,4336,2025-05-28 00:00:00,shipped,wallet,648.08
38973,5069,2023-08-19 00:00:00,cancelled,cod,3649.41
38974,6738,2025-08-17 00:00:00,delivered,upi,1755.06
38975,7977,2025-08-11 00:00:00,delivered,netbanking,310.48
38976,7724,2025-12-15 00:00:00,cancelled,upi,697.71
38977,2574,2023-10-29 00:00:00,returned,netbanking,173.84
38978,5156,2024-10-02 00:00:00,delivered,card,1530.71
38979,6081,2023-03-05 00:00:00,delivered,upi,1759.44
38980,4506,2025-01-19 00:00:00,delivered,cod,634.9
38981,3803,2024-12-30 00:00:00,delivered,card,555.41
38982,1237,2024-04-26 00:00:00,delivered,wallet,2087.68
38983,3694,2024-11-25 00:00:00,delivered,card,2537.2
38984,643,2024-01-14 00:00:00,delivered,wallet,406.66
38985,4923,2023-01-04 00:00:00,shipped,card,992.46
38986,5291,2025-04-16 00:00:00,delivered,card,752.64
38987,1456,2024-04-13 00:00:00,delivered,card,2495.84
38988,6734,2024-11-07 00:00:00,delivered,wallet,2259.18
38989,4041,2023-05-06 00:00:00,delivered,netbanking,3948.53
38990,174,2026-01-13 00:00:00,shipped,wallet,1374.52
38991,6405,2023-09-03 00:00:00,delivered,netbanking,6259.97
38992,2996,2023-10-17 00:00:00,delivered,upi,1416.96
38993,1701,2024-09-25 00:00:00,placed,cod,1532.72
38994,2180,2023-06-12 00:00:00,delivered,netbanking,1820.94
38995,5934,2026-06-30 00:00:00,delivered,netbanking,3470.5
38996,5124,2023-05-03 00:00:00,shipped,wallet,2616.16
38997,1303,2024-03-31 00:00:00,cancelled,cod,2405.4
38998,5415,2025-06-16 00:00:00,delivered,card,2050.63
38999,2217,2025-12-19 00:00:00,placed,cod,694.59
39000,1318,2025-05-26 00:00:00,shipped,cod,2974.8
39001,7454,2024-06-14 00:00:00,placed,cod,5860.61
39002,6129,2025-04-20 00:00:00,delivered,cod,2080.01
39003,362,2023-12-07 00:00:00,delivered,wallet,3347.38
39004,5467,2024-07-29 00:00:00,delivered,upi,1282.88
39005,1352,2023-12-14 00:00:00,returned,wallet,3994.8
39006,1100,2024-02-22 00:00:00,delivered,upi,582.12
39007,1437,2023-09-12 00:00:00,delivered,cod,3632.43
39008,2958,2024-05-03 00:00:00,cancelled,netbanking,4905.02
39009,5071,2023-04-14 00:00:00,delivered,wallet,4999.76
39010,1181,2024-11-10 00:00:00,shipped,wallet,3363.32
39011,6424,2024-03-13 00:00:00,delivered,cod,2739.91
39012,2466,2024-05-21 00:00:00,delivered,wallet,4043.84
39013,2050,2023-07-19 00:00:00,shipped,cod,1391.66
39014,5209,2024-01-08 00:00:00,delivered,cod,1058.65
39015,826,2025-05-18 00:00:00,delivered,upi,1074.36
39016,2905,2024-11-30 00:00:00,delivered,wallet,1933.6
39017,5074,2025-01-19 00:00:00,delivered,wallet,409.96
39018,3905,2023-02-13 00:00:00,placed,netbanking,291.92
39019,3494,2024-07-04 00:00:00,delivered,cod,1817.5
39020,7661,2025-09-05 00:00:00,shipped,cod,4036.04
39021,5384,2024-05-22 00:00:00,delivered,netbanking,397.09
39022,4788,2024-11-24 00:00:00,delivered,card,5327.24
39023,3639,2024-11-25 00:00:00,delivered,upi,2067.36
39024,7994,2024-10-01 00:00:00,delivered,upi,3000.98
39025,7558,2024-09-26 00:00:00,delivered,upi,2263.4
39026,4719,2024-09-28 00:00:00,delivered,card,2117.1
